gwno,year,month,sb_events,sb_deaths,ns_events,ns_deaths,os_events,os_deaths,provisional
625,2007,3,2,12,2,70,4,7,0
625,2007,4,2,1,0,0,5,64,0
625,2007,5,1,2,1,54,2,8,0
625,2007,6,1,10,0,0,3,9,0
625,2007,7,0,0,6,323,5,21,0
625,2007,8,5,170,4,27,0,0,0
625,2007,9,2,17,1,19,3,9,0
625,2007,10,1,8,0,0,1,30,0
625,2007,11,0,0,1,31,0,0,0
625,2007,12,2,5,1,4,0,0,0
625,2008,1,5,11,0,0,5,38,0
625,2008,2,5,43,0,0,15,125,0
625,2008,3,2,20,0,0,1,3,0
625,2008,4,1,1,0,0,0,0,0
625,2008,5,5,353,1,31,2,17,0
625,2008,6,4,41,0,0,1,1,0
625,2008,7,1,0,0,0,1,0,0
625,2008,8,4,28,1,67,2,33,0
625,2008,9,12,98,0,0,5,13,0
625,2008,10,2,5,1,41,2,40,0
625,2008,11,6,20,0,0,0,0,0
625,2008,12,0,0,3,150,11,62,0
625,2009,1,9,198,2,77,14,75,0
625,2009,2,7,39,0,0,8,9,0
625,2009,3,2,10,5,841,8,35,0
625,2009,4,1,1,4,298,0,0,0
625,2009,5,1,63,3,326,4,5,0
625,2009,6,3,3,0,0,2,3,0
625,2009,7,0,0,0,0,4,35,0
625,2009,8,1,2,3,261,2,2,0
625,2009,9,5,32,4,216,0,0,0
625,2009,10,2,3,16,45,6,17,0
625,2009,11,2,17,3,63,2,7,0
625,2009,12,1,5,0,0,1,1,0
625,2010,1,1,4,2,185,1,1,0
625,2010,2,4,189,2,48,2,4,0
625,2010,3,0,0,8,184,2,4,0
625,2010,4,5,78,4,44,1,1,0
625,2010,5,15,440,1,26,2,5,0
625,2010,6,5,49,4,140,2,2,0
625,2010,7,1,75,0,0,4,7,0
625,2010,8,0,0,1,25,0,0,0
625,2010,9,3,6,0,0,6,52,0
625,2010,10,1,0,0,0,2,2,0
625,2010,11,4,99,0,0,0,0,0
625,2010,12,9,116,0,0,2,4,0
625,2011,1,3,34,7,63,4,7,0
625,2011,2,11,366,4,99,3,4,0
625,2011,3,7,177,2,40,3,8,0
625,2011,4,11,238,4,90,3,50,0
625,2011,5,16,201,3,97,2,2,0
625,2011,6,24,204,8,594,16,99,0
625,2011,7,2,5,0,0,0,0,0
625,2011,8,0,0,0,0,2,8,0
625,2011,9,11,84,0,0,2,0,0
625,2011,10,5,26,0,0,1,2,0
625,2011,11,4,8,0,0,0,0,0
625,2011,12,7,61,0,0,0,0,0
625,2012,1,7,70,0,0,2,14,0
625,2012,2,7,185,0,0,1,1,0
625,2012,3,10,159,0,0,1,2,0
625,2012,4,18,336,0,0,1,0,0
625,2012,5,3,43,0,0,0,0,0
625,2012,6,7,54,0,0,0,0,0
625,2012,7,10,96,1,58,1,0,0
625,2012,8,8,38,1,6,0,0,0
625,2012,9,8,340,0,0,1,2,0
625,2012,10,12,40,0,0,1,3,0
625,2012,11,6,10,0,0,2,15,0
625,2012,12,4,40,0,0,3,13,0
625,2013,1,8,168,6,259,0,0,0
625,2013,2,13,218,4,99,0,0,0
625,2013,3,5,5,1,6,0,0,0
625,2013,4,21,101,6,178,2,18,0
625,2013,5,6,11,4,170,2,4,0
625,2013,6,4,3,3,111,1,1,0
625,2013,7,8,28,3,100,0,0,0
625,2013,8,5,6,5,190,0,0,0
625,2013,9,0,0,4,84,0,0,0
625,2013,10,2,4,0,0,1,1,0
625,2013,11,15,41,3,100,1,3,0
625,2013,12,6,12,1,38,1,0,0
625,2014,1,13,83,1,1,2,2,0
625,2014,2,7,189,3,30,4,6,0
625,2014,3,19,269,3,53,14,45,0
625,2014,4,4,16,4,18,5,5,0
625,2014,5,9,102,4,43,4,4,0
625,2014,6,5,54,11,284,5,4,0
625,2014,7,2,0,3,65,3,18,0
625,2014,8,2,1,4,328,0,0,0
625,2014,9,4,49,2,10,0,0,0
625,2014,10,5,18,0,0,3,9,0
625,2014,11,5,28,1,133,0,0,0
625,2014,12,7,40,1,4,1,1,0
625,2015,1,19,272,4,18,40,101,0
625,2015,2,13,60,8,75,39,65,0
625,2015,3,9,219,7,231,18,57,0
625,2015,4,20,324,3,29,7,20,0
625,2015,5,12,108,3,236,11,17,0
625,2015,6,13,150,1,9,9,8,0
625,2015,7,2,14,5,194,12,16,0
625,2015,8,1,10,1,83,7,1,0
625,2015,9,4,8,1,12,22,31,0
625,2015,10,2,22,1,7,15,5,0
625,2015,11,2,25,4,12,20,17,0
625,2015,12,13,52,1,17,16,33,0
625,2016,1,40,470,0,0,24,134,0
625,2016,2,19,217,1,35,10,35,0
625,2016,3,13,187,0,0,9,68,0
625,2016,4,25,262,7,31,18,146,0
625,2016,5,8,59,2,13,5,5,0
625,2016,6,6,54,1,23,7,14,0
625,2016,7,8,52,0,0,9,11,0
625,2016,8,4,9,3,19,7,4,0
625,2016,9,3,5,1,43,11,31,0
625,2016,10,1,1,3,29,0,0,0
625,2016,11,0,0,4,39,1,1,0
625,2017,1,2,11,2,7,0,0,0
625,2017,2,2,3,0,0,3,2,0
625,2017,3,1,0,0,0,4,12,0
625,2017,4,4,38,8,121,0,0,0
625,2017,5,5,62,3,48,3,32,0
625,2017,6,2,3,3,11,3,8,0
625,2017,7,0,0,5,56,0,0,0
625,2017,8,0,0,1,37,1,1,0
625,2017,9,1,19,0,0,3,9,0
625,2017,10,0,0,2,36,1,1,0
625,2017,11,1,26,0,0,1,1,0
625,2017,12,1,4,0,0,1,0,0
625,2018,1,3,4,1,2,2,6,0
625,2018,2,2,2,3,70,2,2,0
625,2018,3,6,31,0,0,2,19,0
625,2018,4,4,15,2,6,3,3,0
625,2018,5,3,43,2,5,4,12,0
625,2018,6,8,30,2,4,0,0,0
625,2018,7,4,18,4,8,4,16,0
625,2018,8,2,3,0,0,1,0,0
625,2018,9,5,50,0,0,0,0,0
625,2018,10,2,4,3,4,1,1,0
625,2018,11,8,45,1,0,2,6,0
625,2018,12,2,9,3,4,10,10,0
625,2019,1,2,5,1,42,13,17,0
625,2019,2,4,13,0,0,1,1,0
625,2019,3,2,5,0,0,4,6,0
625,2019,4,0,0,0,0,18,23,0
625,2019,5,0,0,1,8,5,4,0
625,2019,6,0,0,2,67,13,48,0
625,2019,7,0,0,0,0,5,8,0
625,2019,8,0,0,2,62,3,4,0
625,2019,9,1,0,0,0,5,5,0
625,2019,10,0,0,0,0,1,2,0
625,2019,11,0,0,3,14,2,2,0
625,2019,12,0,0,1,0,3,99,0
625,2020,1,0,0,4,88,1,0,0
625,2020,2,0,0,0,0,1,1,0
625,2020,3,0,0,3,14,1,1,0
625,2020,4,0,0,3,10,1,1,0
625,2020,5,0,0,8,166,8,17,0
625,2020,6,2,39,0,0,6,8,0
625,2020,7,1,3,6,155,2,12,0
625,2020,8,1,3,3,38,0,0,0
625,2020,9,1,3,2,5,1,1,0
625,2020,10,0,0,3,17,2,3,0
625,2020,11,0,0,0,0,2,3,0
625,2020,12,0,0,3,25,5,14,0
625,2021,1,3,14,3,234,3,21,0
625,2021,2,1,0,0,0,2,2,0
625,2021,3,0,0,1,11,1,4,0
625,2021,4,0,0,2,146,1,1,0
625,2021,5,0,0,3,16,3,8,0
625,2021,6,0,0,2,87,2,3,0
625,2021,7,1,17,1,1,2,5,0
625,2021,8,0,0,3,11,2,9,0
625,2021,9,0,0,1,3,0,0,0
625,2021,10,0,0,2,8,6,9,0
625,2021,11,0,0,4,54,15,36,0
625,2021,12,0,0,7,155,6,7,0
625,2022,1,2,2,4,28,12,15,0
625,2022,2,0,0,1,33,8,8,0
625,2022,3,3,3,8,181,11,11,0
625,2022,4,0,0,5,248,3,3,0
625,2022,5,0,0,2,9,6,11,0
625,2022,6,0,0,5,193,7,14,0
625,2022,7,1,1,1,124,2,2,0
625,2022,8,0,0,1,18,3,3,0
625,2022,9,1,1,6,83,1,1,0
625,2022,10,2,21,3,275,0,0,0
625,2022,11,2,23,2,54,2,4,0
625,2022,12,1,3,3,33,2,2,0
625,2023,2,0,0,2,27,2,2,0
625,2023,4,25,7346,2,33,12,191,0
625,2023,5,24,1148,3,33,4,44,0
625,2023,6,34,325,2,134,18,669,0
625,2023,7,35,345,0,0,8,209,0
625,2023,8,43,483,5,178,7,21,0
625,2023,9,50,375,7,93,2,3,0
625,2023,10,33,405,5,152,5,38,0
625,2023,11,23,963,1,30,8,1109,0
625,2023,12,14,370,2,12,8,32,0
625,2024,1,36,224,3,59,10,64,0
625,2024,2,12,76,2,37,29,269,0
625,2024,3,17,121,0,0,26,103,0
625,2024,4,29,201,0,0,12,147,0
625,2024,5,44,392,2,6,19,84,0
625,2024,6,55,620,0,0,15,161,0
625,2024,7,34,409,1,3,13,95,0
625,2024,8,42,313,0,0,15,172,0
625,2024,9,53,555,0,0,17,65,0
625,2024,10,50,658,0,0,26,674,0
625,2024,11,43,439,0,0,21,295,0
625,2024,12,53,672,1,2,25,187,0
625,2025,1,58,1435,1,120,30,350,0
625,2025,2,38,704,0,0,18,290,0
625,2025,3,41,637,0,0,19,366,0
625,2025,4,51,2361,0,0,29,789,0
625,2025,5,41,1966,0,0,12,100,0
625,2025,6,30,308,2,10,5,46,0
625,2025,7,29,649,0,0,4,483,0
625,2025,8,36,936,0,0,15,117,0
625,2025,9,37,696,0,0,8,61,0
625,2025,10,72,1408,0,0,54,59961,0
625,2025,11,49,602,0,0,5,9,0
625,2025,12,28,567,0,0,6,203,0
625,2026,1,35,734,1,1,5,325,1
625,2026,2,43,306,1,18,2,3,1
625,2026,3,57,813,5,71,5,41,1
625,2026,4,36,398,3,13,7,16,1
625,2026,5,41,200,5,71,8,65,1
626,2011,8,1,60,4,640,0,0,0
626,2011,9,2,6,3,46,0,0,0
626,2011,10,4,108,3,6,0,0,0
626,2011,11,4,26,1,0,0,0,0
626,2011,12,2,20,7,282,0,0,0
626,2012,1,0,0,11,344,1,2,0
626,2012,2,0,0,3,29,0,0,0
626,2012,3,4,161,3,29,1,11,0
626,2012,4,7,41,0,0,0,0,0
