gwno,year,gdp_pc,inflation,pop_0014,pop_1564,urban_pct,infant_mort,pop_growth,excluded_share,cinc
710,1993,1258.341,14.61,28.152,66.121,27.99,41.3,1.15,0.08,0.1317
710,1994,1406.974,24.257,27.835,66.28,28.51,40.1,1.13,0.08,0.13706
710,1995,1545.079,16.791,27.434,66.513,29.04,38.7,1.087,0.08,0.14284
710,1996,1681.457,8.313,26.951,66.824,30.48,37.2,1.048,0.08,0.14639
710,1997,1819.08,2.786,26.338,67.26,31.91,35.5,1.023,0.08,0.14915
710,1998,1944.467,-0.773,25.735,67.662,33.35,33.8,0.96,0.08,0.15409
710,1999,2076.932,-1.401,25.173,68.012,34.78,31.9,0.866,0.08,0.15744
710,2000,2237.3,0.348,24.544,68.438,36.432,29.9,0.788,0.08,0.16224
710,2001,2405.994,0.719,23.806,68.98,37.66,27.8,0.726,0.083,0.16543
710,2002,2610.663,-0.732,22.928,69.67,39.09,25.6,0.67,0.083,0.15354
710,2003,2856.851,1.128,22.043,70.377,40.53,23.4,0.623,0.083,0.16033
710,2004,3127.914,3.825,21.186,71.076,41.76,21.3,0.594,0.083,0.16799
710,2005,3465.728,1.776,20.294,71.816,42.99,19.4,0.588,0.083,0.17189
710,2006,3883.275,1.649,19.592,72.354,44.343,17.7,0.558,0.083,0.1794
710,2007,4409.697,4.817,19.17,72.617,45.889,16.1,0.522,0.083,0.18688
710,2008,4811.345,5.925,18.867,72.778,46.99,14.8,0.512,0.083,0.19062
710,2009,5237.788,-0.728,18.646,72.856,48.342,13.5,0.497,0.083,0.20947
710,2010,5764.65,3.175,18.474,72.864,49.234,12.4,0.483,0.083,0.20922
710,2011,6275.716,5.554,18.342,72.799,51.83,11.4,0.546,0.083,0.2142
710,2012,6723.09,2.62,18.297,72.613,53.1,10.5,0.678,0.083,0.22036
710,2013,7197.937,2.621,18.305,72.338,54.49,9.7,0.666,0.083,0.22824
710,2014,7686.374,1.922,18.329,72.005,55.75,8.9,0.63,0.083,0.22897
710,2015,8175.333,1.437,18.318,71.628,57.33,8.2,0.581,0.083,0.23141
710,2016,8679.225,2.0,18.305,71.204,58.84,7.6,0.573,0.083,0.23083
710,2017,9221.35,1.593,18.353,70.666,60.24,7,0.605,0.083,0.22204
710,2018,9798.579,2.075,18.328,70.155,61.5,6.4,0.468,0.083,0.226
710,2019,10356.292,2.899,18.197,69.741,62.71,6,0.355,0.083,0.22909
710,2020,10573.379,2.419,17.955,69.4,63.523,5.5,0.238,0.083,0.23797
710,2021,11469.317,0.981,17.582,69.212,64.721,5.1,0.089,0.083,0.23292
710,2022,11830.299,1.974,17.122,69.096,65.218,4.8,-0.013,,0.2341
710,2023,12483.979,0.235,16.59,69.094,65.53,4.4,-0.104,,
710,2024,13119.108,0.218,16.008,69.327,65.895,4.1,-0.123,,
710,2025,13793.206,0.06,15.407,69.681,66.343,,-0.17,,
712,1946,,,,,,,,0.05,0.00013
712,1947,,,,,,,,0.05,0.0001
712,1948,,,,,,,,0.05,0.00036
712,1949,,,,,,,,0.05,0.00028
712,1950,,,,,,,,0.05,0.00028
712,1951,,,,,,,,0.05,0.00028
712,1952,,,,,,,,0.05,0.00041
712,1953,,,,,,,,0.05,0.00041
712,1954,,,,,,,,0.05,0.00029
712,1955,,,,,,,,0.05,0.00042
712,1956,,,,,,,,0.05,0.00032
712,1957,,,,,,,,0.05,0.00043
712,1958,,,,,,,,0.05,0.00036
712,1959,,,,,,,,0.05,0.00039
712,1960,,,38.062,56.25,36.873,,,0.05,0.00036
712,1961,,,38.85,55.208,38.807,,3.19,0.05,0.00038
712,1962,,,39.594,54.208,40.281,,3.137,0.05,0.00039
712,1963,,,40.411,53.32,41.181,,2.832,0.05,0.00037
712,1964,,,41.372,52.47,41.827,,2.659,0.05,0.0004
712,1965,,,42.358,51.585,42.346,,2.774,0.05,0.00016
712,1966,,,43.313,50.709,42.797,,2.839,0.05,0.00015
712,1967,,,44.179,49.898,43.24,,2.816,0.05,0.00016
712,1968,,,44.907,49.204,43.736,,2.714,0.05,0.00016
712,1969,,,45.37,48.779,44.332,,2.597,0.05,0.00017
712,1970,,,45.605,48.612,44.993,,2.58,0.05,0.0004
712,1971,,,45.75,48.557,45.697,,2.651,0.05,0.00038
712,1972,,,45.808,48.603,46.433,,2.726,0.05,0.00038
712,1973,,,45.773,48.746,47.189,,2.791,0.05,0.00044
712,1974,,,45.64,48.986,47.955,,2.844,0.05,0.0005
712,1975,,,45.424,49.306,48.718,,2.88,0.05,0.00043
712,1976,,,45.151,49.684,49.469,,2.891,0.05,0.00037
712,1977,,,44.839,50.106,50.195,,2.851,0.05,0.00045
712,1978,,,44.467,50.587,50.885,,2.705,0.05,0.00044
712,1979,,,44.066,51.073,51.554,,2.512,0.05,0.00044
712,1980,,,43.692,51.518,52.263,95.8,2.42,0.05,0.00045
712,1981,1425.476,,43.349,51.943,53.026,94.1,2.411,0.05,0.00044
712,1982,1507.622,,43.031,52.351,53.803,92.3,2.41,0.05,0.00046
712,1983,1557.432,,42.737,52.737,54.563,90.4,2.42,0.05,0.00046
712,1984,1610.004,,42.475,53.091,55.274,88.5,2.444,0.05,0.00046
712,1985,1660.205,,42.252,53.404,55.906,86.3,2.485,0.05,0.00047
712,1986,1770.29,,42.08,53.672,56.428,83.8,2.541,0.05,0.00048
712,1987,1784.585,,41.955,53.902,56.807,81.2,2.596,0.05,0.00043
712,1988,1827.39,,41.849,54.122,57.013,78.6,2.612,0.05,0.00043
712,1989,1860.846,,41.663,54.413,57.039,75.9,2.279,0.05,0.00044
712,1990,1823.456,,41.352,54.814,57.022,73.5,-1.207,0.05,0.00043
712,1991,1613.7,,40.962,55.293,56.99,71.3,3.126,0.05,0.00046
712,1992,1462.675,,40.512,55.824,56.948,69.2,0.113,0.05,0.0004
712,1993,1418.066,268.15,40.021,56.386,56.898,67.1,-0.123,0.05,0.00032
712,1994,1432.281,87.58,39.5,56.961,56.845,64.9,1.114,0.05,0.00032
712,1995,1499.265,0.044,38.957,57.542,56.792,62.6,1.611,0.05,0.00031
712,1996,1509.329,46.89,38.383,58.142,56.742,60,1.541,0.05,0.00033
712,1997,1546.081,36.556,37.755,58.789,56.699,57.2,1.417,0.05,0.00032
712,1998,1575.677,9.357,37.04,59.52,56.667,54.1,1.389,0.05,0.00033
712,1999,1601.314,7.565,36.191,60.387,56.65,50.8,1.41,0.05,0.00033
712,2000,1598.313,11.596,35.178,61.395,56.731,47.3,1.327,0.05,0.00025
712,2001,1625.462,6.277,34.071,62.478,57.216,43.9,1.226,0.05,0.00025
712,2002,1680.653,0.917,32.947,63.578,58.131,40.5,1.285,0.05,0.00027
712,2003,1775.649,5.129,31.842,64.652,59.355,37.3,1.272,0.05,0.00027
712,2004,1942.363,8.241,30.798,65.653,60.783,34.2,1.124,0.05,0.00027
712,2005,2060.262,12.717,29.865,66.533,62.312,31.4,1.11,0.05,0.00027
712,2006,2209.743,5.095,29.087,67.253,63.839,28.8,1.205,0.05,0.00028
712,2007,2403.724,9.631,28.49,67.796,65.259,26.5,1.342,0.05,0.00028
712,2008,2576.713,27.956,28.092,68.15,66.469,24.4,1.577,0.05,0.00028
712,2009,2498.73,7.62,27.912,68.301,67.366,22.5,1.796,0.05,0.00028
712,2010,2611.673,10.046,27.939,68.262,67.83,20.8,1.75,0.05,0.00029
712,2011,3010.816,8.411,28.013,68.19,67.92,19.4,1.727,0.05,0.00032
712,2012,3318.165,14.33,28.134,68.076,67.952,18.2,1.898,0.05,0.00036
712,2013,3628.907,10.491,28.45,67.757,67.978,17.3,2.067,0.05,0.00039
712,2014,3830.359,12.254,28.934,67.258,67.994,16.5,2.187,0.05,0.00034
712,2015,3838.921,5.736,29.532,66.63,68.0,15.7,2.129,0.05,0.00033
712,2016,3817.92,0.733,30.207,65.908,67.978,15,2.027,0.04,0.00034
712,2017,3956.205,4.301,30.905,65.141,67.926,14.2,1.926,0.04,0.00032
712,2018,4183.856,6.824,31.605,64.345,67.868,13.5,1.865,0.04,0.00036
712,2019,4337.817,7.301,32.305,63.521,67.828,12.8,1.837,0.04,0.00036
712,2020,4066.034,3.724,32.766,62.928,68.089,12.2,1.805,0.04,0.00035
712,2021,4063.537,7.359,32.921,62.644,69.215,11.8,1.685,0.04,0.00033
712,2022,4205.886,15.151,32.885,62.499,69.784,11.6,1.467,,0.00033
712,2023,4456.536,10.348,32.637,62.499,70.446,11.4,1.371,,
712,2024,4626.796,6.198,32.193,62.669,70.957,11.2,1.246,,
712,2025,4882.242,8.605,31.56,63.009,71.145,,1.246,,
713,1949,,,,,,,,0.84,0.01709
713,1950,,,,,,,,0.84,0.00478
713,1951,,,,,,,,0.84,0.00622
713,1952,,,,,,,,0.84,0.00582
713,1953,,,,,,,,0.84,0.0067
713,1954,,,,,,,,0.84,0.00648
713,1955,,,,,,,,0.84,0.00659
713,1956,,,,,,,,0.84,0.00623
713,1957,,,,,,,,0.84,0.00683
713,1958,,,,,,,,0.84,0.00759
713,1959,,,,,,,,0.84,0.00745
713,1960,,,,,,,,0.84,0.00731
713,1961,,,,,,,,0.84,0.0073
713,1962,,,,,,,,0.84,0.00702
713,1963,,,,,,,,0.84,0.00661
713,1964,,,,,,,,0.84,0.00697
713,1965,,,,,,,,0.84,0.00657
713,1966,,,,,,,,0.84,0.00626
713,1967,,,,,,,,0.84,0.00618
713,1968,,,,,,,,0.84,0.00597
713,1969,,,,,,,,0.84,0.00618
713,1970,,,,,,,,0.84,0.00611
713,1971,,,,,,,,0.84,0.00627
713,1972,,,,,,,,0.84,0.00628
713,1973,,,,,,,,0.84,0.006
713,1974,,,,,,,,0.84,0.00584
713,1975,,,,,,,,0.84,0.00603
713,1976,,,,,,,,0.84,0.00616
713,1977,,,,,,,,0.84,0.00622
713,1978,,,,,,,,0.84,0.00689
713,1979,,,,,,,,0.84,0.00733
713,1980,,,,,,,,0.84,0.0077
713,1981,,,,,,,,0.84,0.00649
713,1982,,,,,,,,0.84,0.00694
713,1983,,,,,,,,0.84,0.00724
713,1984,,,,,,,,0.84,0.00711
713,1985,,,,,,,,0.84,0.00702
713,1986,,,,,,,,0.84,0.00697
713,1987,,,,,,,,,0.00722
713,1988,,,,,,,,,0.00776
713,1989,,,,,,,,,0.00857
713,1990,,,,,,,,,0.00832
713,1991,,,,,,,,,0.00898
713,1992,,,,,,,,,0.00966
713,1993,,,,,,,,,0.01068
713,1994,,,,,,,,,0.01026
713,1995,,,,,,,,,0.01045
713,1996,,,,,,,,0.02,0.01057
713,1997,,,,,,,,0.02,0.0112
713,1998,,,,,,,,0.02,0.01151
713,1999,,,,,,,,0.02,0.01117
713,2000,,,,,,,,0.02,0.01169
713,2001,,,,,,,,0.02,0.01042
713,2002,,,,,,,,0.02,0.00928
713,2003,,,,,,,,0.02,0.00815
713,2004,,,,,,,,0.02,0.00801
713,2005,,,,,,,,0.02,0.00778
713,2006,,,,,,,,0.02,0.00759
713,2007,,,,,,,,0.02,0.00765
713,2008,,,,,,,,0.02,0.00746
713,2009,,,,,,,,0.02,0.00691
713,2010,,,,,,,,0.02,0.00694
713,2011,,,,,,,,0.02,0.00693
713,2012,,,,,,,,0.02,0.00699
713,2013,,,,,,,,0.02,0.00748
713,2014,,,,,,,,0.02,0.00749
713,2015,,,,,,,,0.02,0.00745
713,2016,,,,,,,,0.02,0.00681
713,2017,,,,,,,,0.02,0.00678
713,2018,,,,,,,,0.02,0.00664
713,2019,,,,,,,,0.02,0.00595
713,2020,,,,,,,,0.02,0.00608
713,2021,,,,,,,,0.02,0.0064
713,2022,,,,,,,,,0.00605
731,1948,,,,,,,,,0.00361
731,1949,,,,,,,,,0.00246
731,1950,,,,,,,,,0.00267
731,1951,,,,,,,,,0.00223
731,1952,,,,,,,,,0.00312
731,1953,,,,,,,,,0.00357
731,1954,,,,,,,,,0.00382
731,1955,,,,,,,,,0.00408
731,1956,,,,,,,,,0.00444
731,1957,,,,,,,,,0.0048
731,1958,,,,,,,,,0.00782
731,1959,,,,,,,,,0.0056
731,1960,,,37.478,59.24,40.6,81.8,,,0.0052
731,1961,,,37.01,59.649,42.313,79.3,2.258,,0.00532
731,1962,,,36.606,60.002,43.741,76.9,2.244,,0.00525
731,1963,,,36.489,60.086,45.003,74.4,2.45,,0.00486
731,1964,,,36.581,59.968,46.217,71.7,2.536,,0.00488
731,1965,,,36.69,59.838,47.502,68.7,2.525,,0.00526
731,1966,,,37.263,59.251,48.952,65.6,2.611,,0.00502
731,1967,,,38.34,58.171,50.489,62.3,2.828,,0.00508
731,1968,,,39.228,57.286,51.971,58.9,2.876,,0.00535
731,1969,,,39.763,56.757,53.255,55.7,2.76,,0.00533
731,1970,,,40.067,56.463,54.2,52.6,2.707,,0.00557
731,1971,,,40.257,56.284,54.914,49.8,2.6,,0.00602
731,1972,,,40.212,56.343,55.569,47.2,2.553,,0.00568
731,1973,,,39.791,56.772,56.116,44.8,2.322,,0.00575
731,1974,,,39.294,57.262,56.509,42.7,1.955,,0.00569
731,1975,,,38.825,57.717,56.7,40.7,1.771,,0.00649
731,1976,,,38.289,58.229,56.759,38.9,1.592,,0.00671
731,1977,,,37.659,58.827,56.796,37.3,1.436,,0.0069
731,1978,,,36.851,59.599,56.823,35.7,1.381,,0.00752
731,1979,,,35.973,60.44,56.854,34.3,1.386,,0.00785
731,1980,,,35.095,61.278,56.9,33,1.399,,0.008
731,1981,,,34.173,62.152,56.975,31.8,1.44,,0.00833
731,1982,,,33.11,63.156,57.079,30.7,1.476,,0.00865
731,1983,,,31.991,64.203,57.209,29.9,1.468,,0.00879
731,1984,,,30.938,65.173,57.359,29.3,1.464,,0.00934
731,1985,,,29.915,66.107,57.526,29,1.465,,0.0092
731,1986,,,28.966,66.962,57.703,29,1.47,,0.00957
731,1987,,,28.047,67.782,57.888,29.6,1.469,,0.00984
731,1988,,,27.296,68.428,58.075,30.2,1.463,,0.00987
731,1989,,,26.827,68.785,58.259,31,1.458,,0.01127
731,1990,,,26.513,68.981,58.436,32,1.469,,0.01196
731,1991,,,26.36,69.01,58.601,32.7,1.488,,0.01286
731,1992,,,26.339,68.897,58.749,33.2,1.493,,0.01333
731,1993,,,26.361,68.733,58.875,33.4,1.472,,0.0128
731,1994,,,26.388,68.543,58.98,33.3,1.442,,0.01137
731,1995,,,26.378,68.384,59.071,64.3,1.222,,0.01105
731,1996,,,26.295,68.296,59.153,63.4,0.994,,0.01121
731,1997,,,26.16,68.238,59.227,62.3,0.935,,0.01061
731,1998,,,25.999,68.173,59.295,61.4,0.865,,0.00995
731,1999,,,25.811,68.098,59.358,60.4,0.795,,0.00992
731,2000,,,25.582,68.032,59.42,59.4,0.714,,0.0103
731,2001,,,25.308,67.983,59.48,58.6,0.63,,0.01098
731,2002,,,24.987,67.953,59.542,57.7,0.539,,0.01235
731,2003,,,24.646,67.902,59.606,27.3,0.61,,0.01237
731,2004,,,24.29,67.851,59.675,26.8,0.681,,0.01253
731,2005,,,23.876,67.877,59.751,26.3,0.582,,0.0127
731,2006,,,23.426,67.962,59.834,25.9,0.524,,0.01275
731,2007,,,22.974,68.08,59.927,25.6,0.496,,0.01276
731,2008,,,22.532,68.217,60.031,24.7,0.479,,0.01259
731,2009,,,22.092,68.379,60.154,23.9,0.458,,0.01236
731,2010,,,21.646,68.557,60.307,22.9,0.437,,0.01218
731,2011,,,21.212,68.72,60.484,21.7,0.442,,0.01316
731,2012,,,20.804,68.863,60.678,20.6,0.453,,0.01324
731,2013,,,20.433,69.005,60.884,19.3,0.466,,0.01323
731,2014,,,20.102,69.147,61.094,18.2,0.48,,0.0132
731,2015,,,19.816,69.237,61.325,17.2,0.486,,0.01331
731,2016,,,19.575,69.438,61.568,16.5,0.48,,0.01348
731,2017,,,19.378,69.749,61.821,15.4,0.463,,0.01423
731,2018,,,19.223,69.936,62.083,14.8,0.438,,0.01505
731,2019,,,19.119,69.957,62.354,14.3,0.41,,0.01499
731,2020,,,19.079,69.833,62.636,14.1,0.378,,0.0148
731,2021,,,19.057,69.66,62.927,14.1,0.367,,0.01487
731,2022,,,19.024,69.383,63.227,14.3,0.366,,0.01409
731,2023,,,18.981,68.991,63.538,14.5,0.339,,
731,2024,,,18.947,68.653,63.859,13.3,0.305,,
731,2025,,,18.928,68.362,64.19,,0.272,,
732,1949,,,,,,,,,0.00437
732,1950,,,,,,,,,0.00474
732,1951,,,,,,,,,0.00537
732,1952,,,,,,,,,0.00616
732,1953,,,,,,,,,0.00759
732,1954,,,,,,,,,0.00847
732,1955,,,,,,,,,0.00926
732,1956,,,,,,,,,0.00887
732,1957,,,,,,,,,0.00909
732,1958,,,,,,,,,0.00929
732,1959,,,,,,,,,0.0094
732,1960,1037.729,7.966,41.309,55.561,27.686,74.4,,,0.00934
732,1961,1077.105,8.196,41.753,55.079,28.449,71.8,2.967,,0.0089
732,1962,1087.794,6.618,42.253,54.533,29.234,69.4,2.859,,0.00911
732,1963,1153.235,20.692,42.736,54.015,30.058,67,2.785,,0.00922
732,1964,1229.37,29.463,43.117,53.622,30.956,64.4,2.615,,0.00888
732,1965,1286.166,13.548,43.347,53.383,31.964,61.5,2.542,,0.00907
732,1966,1404.838,11.261,43.454,53.273,33.103,58.4,2.514,,0.0084
732,1967,1498.01,10.882,43.334,53.376,34.559,55.1,2.335,,0.00853
732,1968,1657.189,10.772,43.066,53.621,36.533,51.7,2.32,,0.00859
732,1969,1856.484,12.39,42.707,53.97,38.71,48.4,2.263,,0.00874
732,1970,2001.047,15.95,42.146,54.495,40.709,45.3,2.184,,0.00906
732,1971,2170.965,13.512,41.549,55.029,42.348,42.5,1.971,,0.0094
732,1972,2286.937,11.689,40.98,55.538,43.789,40.1,1.876,,0.00965
732,1973,2583.312,3.221,40.296,56.174,45.147,38.1,1.768,,0.00995
732,1974,2784.472,24.304,39.481,56.945,46.509,36.5,1.713,,0.01002
732,1975,2955.196,25.249,38.527,57.865,47.967,35,1.682,,0.01023
732,1976,3294.135,15.327,37.481,58.876,49.574,33.6,1.597,,0.01054
732,1977,3644.594,10.097,36.486,59.829,51.303,32.3,1.559,,0.01087
732,1978,3986.998,14.46,35.559,60.713,53.096,30.9,1.519,,0.01105
732,1979,4270.073,18.323,34.755,61.471,54.899,29.4,1.517,,0.01202
732,1980,4139.961,28.698,34.031,62.142,56.655,27.8,1.558,,0.01388
732,1981,4377.64,21.352,33.34,62.751,58.334,26.1,1.56,,0.01472
732,1982,4675.531,7.191,32.711,63.28,59.951,24.3,1.545,,0.01525
732,1983,5227.539,3.421,32.025,63.889,61.544,22.5,1.474,,0.0152
732,1984,5712.64,2.274,31.176,64.676,63.149,20.6,1.234,,0.01533
732,1985,6105.743,2.459,30.193,65.562,64.795,18.9,0.985,,0.01541
732,1986,6740.699,2.75,29.181,66.448,66.577,17.2,0.995,,0.01553
732,1987,7535.127,3.05,28.215,67.29,68.563,15.7,0.985,,0.01588
732,1988,8367.047,7.146,27.337,68.039,70.588,14.3,0.979,,0.01651
732,1989,8878.297,5.7,26.542,68.699,72.466,13.1,0.989,,0.0179
732,1990,9672.578,8.573,25.827,69.288,73.985,12,0.985,,0.01785
732,1991,10618.843,9.333,25.209,69.763,75.161,11.1,0.99,,0.02062
732,1992,11176.561,6.213,24.676,70.132,76.196,10.2,1.039,,0.02201
732,1993,11837.469,4.801,24.204,70.431,77.108,9.4,1.016,,0.02313
732,1994,12817.245,6.266,23.713,70.726,77.859,8.7,1.006,,0.02322
732,1995,13924.304,4.481,23.136,71.1,78.4,8.1,1.006,,0.02402
732,1996,14894.328,4.925,22.539,71.492,78.751,7.5,0.953,,0.02426
732,1997,15682.272,4.439,22.001,71.789,78.992,7,0.938,,0.02461
732,1998,14800.509,7.514,21.557,71.973,79.181,6.5,0.722,,0.02309
732,1999,16402.917,0.813,21.216,72.025,79.362,6.1,0.711,,0.02337
732,2000,17763.135,2.259,20.98,71.929,79.58,5.8,0.836,,0.02336
732,2001,18460.429,4.067,20.759,71.797,79.879,5.5,0.767,,0.02321
732,2002,19775.38,2.762,20.471,71.713,80.277,5.2,0.578,,0.02415
732,2003,20278.041,3.515,20.129,71.67,80.708,4.9,0.518,,0.02349
732,2004,21244.814,3.591,19.728,71.671,81.104,4.7,0.396,,0.02316
732,2005,22123.761,2.754,19.245,71.755,81.39,4.3,0.212,,0.02344
732,2006,23162.186,2.242,18.696,71.883,81.566,4.1,0.525,,0.02318
732,2007,24391.765,2.535,18.112,72.031,81.712,3.8,0.505,,0.02301
732,2008,24934.54,4.674,17.516,72.236,81.835,3.6,0.759,,0.02252
732,2009,25009.915,2.756,16.941,72.446,81.925,3.4,0.515,,0.02195
732,2010,26623.049,2.939,16.389,72.62,81.969,3.3,0.498,,0.02244
732,2011,27393.455,4.026,15.792,72.857,81.962,3.2,0.769,,0.0233
732,2012,27944.056,2.187,15.188,73.109,81.909,3.1,0.526,,0.02315
732,2013,28732.711,1.301,14.661,73.242,81.827,3,0.455,,0.02271
732,2014,29470.673,1.275,14.2,73.275,81.732,2.9,0.628,,0.02327
732,2015,30171.791,0.706,13.764,73.281,81.639,2.9,0.527,,0.02349
732,2016,31005.407,0.972,13.355,73.282,81.556,2.8,0.397,,0.02326
732,2017,31979.903,1.944,13.016,73.11,81.471,2.7,0.281,,0.02298
732,2018,32852.889,1.476,12.712,72.833,81.382,2.6,0.434,,0.02261
732,2019,33496.311,0.383,12.41,72.526,81.29,2.6,0.348,,0.02188
732,2020,33215.93,0.537,12.115,72.063,81.176,2.5,0.138,,0.02109
732,2021,34792.94,2.498,11.8,71.54,81.162,2.5,-0.129,,0.02108
732,2022,35809.014,5.09,11.414,71.101,81.162,2.4,-0.187,,0.01995
732,2023,36347.704,3.597,10.971,70.694,81.165,2.4,0.077,,
732,2024,37048.426,2.322,10.568,70.158,81.168,2.3,0.074,,
732,2025,37469.66,2.123,10.204,69.465,81.174,,-0.129,,
740,1952,,,,,,,,,0.02954
740,1953,,,,,,,,0.006,0.03023
740,1954,,,,,,,,0.006,0.03105
740,1955,,,,,,,,0.006,0.02999
740,1956,,,,,,,,0.006,0.03148
740,1957,,,,,,,,0.006,0.03286
740,1958,,,,,,,,0.006,0.03327
740,1959,,,,,,,,0.006,0.03473
740,1960,6481.374,3.575,29.834,64.424,63.258,30.4,,0.006,0.03633
740,1961,7197.182,5.368,29.14,65.013,64.272,27.9,0.896,0.006,0.03933
740,1962,7765.883,6.835,27.995,66.051,65.234,25.4,0.929,0.006,0.03837
740,1963,8338.994,6.707,26.822,67.113,66.145,23.1,1.013,0.006,0.03963
740,1964,9216.322,3.8,25.827,67.982,67.021,21,1.04,0.006,0.04155
740,1965,9648.241,6.656,25.086,68.584,67.878,19.1,1.077,0.006,0.04113
740,1966,10577.594,5.041,24.351,69.146,68.718,17.5,0.914,0.006,0.0432
740,1967,11628.883,3.99,23.792,69.521,69.528,16.2,1.035,0.006,0.04812
740,1968,12979.86,5.339,23.537,69.638,70.316,15.1,1.127,0.006,0.0488
740,1969,14426.941,5.25,23.366,69.68,71.093,14.2,1.189,0.006,0.05182
740,1970,14318.659,6.924,23.258,69.679,71.862,13.4,1.152,0.006,0.05403
740,1971,14666.123,6.395,23.258,69.543,72.709,12.6,2.194,0.006,0.05369
740,1972,15678.892,4.844,23.405,69.206,73.679,11.9,1.401,0.006,0.05413
740,1973,16701.63,11.609,23.598,68.832,74.631,11.3,1.407,0.022,0.05875
740,1974,16279.105,23.222,23.752,68.506,75.411,10.6,1.33,0.022,0.05752
740,1975,16570.149,11.731,23.845,68.233,75.851,10,1.273,0.022,0.0557
740,1976,17045.178,9.374,23.877,67.992,75.972,9.4,1.072,0.022,0.05534
740,1977,17622.103,8.162,23.862,67.779,76.033,8.8,0.968,0.022,0.05404
740,1978,18383.075,4.21,23.796,67.606,76.076,8.3,0.91,0.022,0.05238
740,1979,19227.735,3.702,23.662,67.5,76.117,7.8,0.847,0.022,0.05387
740,1980,19614.292,7.779,23.433,67.498,76.172,7.4,0.788,0.022,0.05361
740,1981,20291.568,4.912,23.284,67.413,76.25,7,0.728,0.022,0.05149
740,1982,20818.804,2.741,23.061,67.399,76.347,6.5,0.694,0.022,0.05241
740,1983,21402.867,1.9,22.643,67.598,76.457,6.2,0.696,0.022,0.05064
740,1984,22221.886,2.262,22.201,67.764,76.574,5.8,0.648,0.022,0.05111
740,1985,23238.925,2.032,21.673,67.977,76.693,5.5,0.626,0.014,0.0506
740,1986,23884.484,0.596,21.035,68.324,76.813,5.2,0.532,0.014,0.04975
740,1987,24894.091,0.126,20.318,68.723,76.94,5,0.482,0.014,0.04914
740,1988,26472.775,0.679,19.544,69.148,77.072,4.8,0.416,0.014,0.04977
740,1989,27648.085,2.272,18.754,69.538,77.206,4.7,0.4,0.014,0.05162
740,1990,28904.766,3.079,18.021,69.82,77.34,4.6,0.332,0.014,0.05075
740,1991,29775.392,3.251,17.396,69.961,77.474,4.5,0.393,0.014,0.05435
740,1992,29916.653,1.76,16.869,69.985,77.611,4.4,0.371,0.014,0.0542
740,1993,29665.387,1.243,16.399,69.956,77.748,4.4,0.324,0.014,0.05475
740,1994,29876.455,0.695,15.989,69.864,77.884,4.3,0.279,0.014,0.05437
740,1995,30504.533,-0.128,15.637,69.703,78.019,4.1,0.235,0.014,0.05434
740,1996,31371.432,0.137,15.331,69.468,78.137,4,0.227,0.014,0.05213
740,1997,31723.338,1.748,15.063,69.172,78.232,3.8,0.238,0.013,0.0511
740,1998,31076.439,0.662,14.815,68.866,78.327,3.6,0.272,0.013,0.04853
740,1999,30911.924,-0.341,14.582,68.55,78.448,3.4,0.183,0.013,0.04824
740,2000,31779.379,-0.677,14.38,68.178,78.613,3.3,0.167,0.013,0.04985
740,2001,31793.127,-0.74,14.218,67.748,79.158,3.1,0.241,0.013,0.04705
740,2002,31746.243,-0.923,14.076,67.324,80.547,3,0.233,0.013,0.04856
740,2003,32115.581,-0.257,13.948,66.958,82.421,2.9,0.214,0.013,0.04698
740,2004,32783.129,-0.009,13.842,66.537,84.371,2.8,0.034,0.013,0.045
740,2005,33385.918,-0.283,13.752,65.966,85.957,2.7,0.009,0.013,0.04326
740,2006,33880.689,0.249,13.668,65.353,87.146,2.7,0.063,0.013,0.04143
740,2007,34426.694,0.06,13.594,64.779,88.27,2.6,0.115,0.013,0.03987
740,2008,34008.592,1.38,13.533,64.214,89.292,2.5,0.048,0.013,0.0393
740,2009,31993.859,-1.353,13.457,63.781,90.113,2.5,-0.012,0.013,0.03603
740,2010,33311.287,-0.728,13.371,63.531,90.623,2.4,0.018,0.012,0.03695
740,2011,33306.18,-0.272,13.289,63.058,90.863,2.3,-0.185,0.012,0.03612
740,2012,33909.491,-0.044,13.196,62.291,91.027,2.2,-0.16,0.012,0.03553
740,2013,34636.692,0.335,13.09,61.498,91.152,2.2,-0.144,0.012,0.03547
740,2014,34996.88,2.759,12.971,60.803,91.255,2.1,-0.133,0.012,0.03358
740,2015,35664.645,0.795,12.844,60.233,91.353,2,-0.106,0.012,0.03258
740,2016,35934.447,-0.127,12.723,59.765,91.454,2,-0.051,0.012,0.03302
740,2017,36547.736,0.484,12.608,59.414,91.55,1.9,-0.082,0.012,0.02978
740,2018,36899.385,0.989,12.491,59.164,91.638,1.9,-0.127,0.012,0.0283
740,2019,36837.258,0.469,12.367,59.005,91.716,1.8,-0.14,0.012,0.0272
740,2020,35363.3,-0.025,12.221,58.861,91.781,1.8,-0.294,0.012,0.02536
740,2021,36792.556,-0.233,12.048,58.735,91.874,1.8,-0.46,0.012,0.02577
740,2022,37448.35,2.498,11.859,58.738,91.978,1.8,-0.444,,0.02471
740,2023,37902.549,3.268,11.649,58.789,92.083,1.8,-0.487,,
740,2024,37976.637,2.739,11.436,58.783,92.19,1.8,-0.436,,
740,2025,38619.337,3.173,11.238,58.768,92.3,,-0.492,,
