dyad_id,type,year,month,events,deaths,provisional
775,sb,1993,1,1,274,0
775,sb,1993,2,2,13,0
775,sb,1993,3,2,4,0
775,sb,1993,4,2,4,0
775,sb,1993,5,2,2,0
775,sb,1993,6,6,16,0
775,sb,1993,7,3,13,0
775,sb,1993,8,8,21,0
775,sb,1993,9,1,8,0
775,sb,1993,11,2,2,0
775,sb,1993,12,1,1,0
775,sb,1994,1,3,4,0
775,sb,1994,4,3,4,0
775,sb,1994,5,2,9,0
776,sb,1989,1,1,4,0
776,sb,1989,3,1,5,0
776,sb,1989,4,1,21,0
776,sb,1989,8,1,4,0
776,sb,1990,6,45,1113,0
776,sb,1990,7,45,847,0
776,sb,1990,8,11,354,0
776,sb,1990,9,4,243,0
776,sb,1990,10,31,323,0
776,sb,1990,11,25,298,0
776,sb,1990,12,24,383,0
776,sb,1991,1,20,108,0
776,sb,1991,2,28,282,0
776,sb,1991,3,43,706,0
776,sb,1991,4,53,759,0
776,sb,1991,5,28,340,0
776,sb,1991,6,26,362,0
776,sb,1991,7,23,2319,0
776,sb,1991,8,20,908,0
776,sb,1991,9,23,300,0
776,sb,1991,10,12,180,0
776,sb,1991,11,10,85,0
776,sb,1991,12,13,83,0
776,sb,1992,1,16,1525,0
776,sb,1992,2,11,101,0
776,sb,1992,3,11,231,0
776,sb,1992,4,9,131,0
776,sb,1992,5,19,485,0
776,sb,1992,6,13,407,0
776,sb,1992,7,12,498,0
776,sb,1992,8,11,129,0
776,sb,1992,9,16,143,0
776,sb,1992,10,17,115,0
776,sb,1992,11,16,198,0
776,sb,1992,12,15,128,0
776,sb,1993,1,14,91,0
776,sb,1993,2,7,22,0
776,sb,1993,3,10,46,0
776,sb,1993,4,15,100,0
776,sb,1993,5,7,77,0
776,sb,1993,6,3,40,0
776,sb,1993,7,9,89,0
776,sb,1993,8,7,53,0
776,sb,1993,9,11,550,0
776,sb,1993,10,3,15,0
776,sb,1993,11,10,918,0
776,sb,1993,12,11,74,0
776,sb,1994,1,3,177,0
776,sb,1994,2,4,20,0
776,sb,1994,3,9,82,0
776,sb,1994,4,2,7,0
776,sb,1994,5,6,25,0
776,sb,1994,6,8,46,0
776,sb,1994,7,1,4,0
776,sb,1994,8,5,72,0
776,sb,1994,9,11,160,0
776,sb,1994,10,3,13,0
776,sb,1994,11,4,10,0
776,sb,1994,12,9,41,0
776,sb,1995,1,1,3,0
776,sb,1995,4,12,298,0
776,sb,1995,5,33,307,0
776,sb,1995,6,33,488,0
776,sb,1995,7,38,908,0
776,sb,1995,8,23,151,0
776,sb,1995,9,21,204,0
776,sb,1995,10,30,1111,0
776,sb,1995,11,35,963,0
776,sb,1995,12,12,322,0
776,sb,1996,1,7,60,0
776,sb,1996,2,10,94,0
776,sb,1996,3,18,270,0
776,sb,1996,4,17,311,0
776,sb,1996,5,9,101,0
776,sb,1996,6,12,67,0
776,sb,1996,7,8,1766,0
776,sb,1996,8,7,290,0
776,sb,1996,9,6,713,0
776,sb,1996,10,6,74,0
776,sb,1996,11,2,11,0
776,sb,1996,12,8,111,0
776,sb,1997,1,14,452,0
776,sb,1997,2,5,43,0
776,sb,1997,3,3,200,0
776,sb,1997,4,7,60,0
776,sb,1997,5,10,106,0
776,sb,1997,6,7,426,0
776,sb,1997,7,6,105,0
776,sb,1997,8,12,518,0
776,sb,1997,9,20,209,0
776,sb,1997,10,13,351,0
776,sb,1997,11,19,181,0
776,sb,1997,12,13,229,0
776,sb,1998,1,8,29,0
776,sb,1998,2,15,74,0
776,sb,1998,3,29,220,0
776,sb,1998,4,24,213,0
776,sb,1998,5,17,375,0
776,sb,1998,6,7,623,0
776,sb,1998,7,8,284,0
776,sb,1998,8,15,276,0
776,sb,1998,9,6,1068,0
776,sb,1998,10,16,351,0
776,sb,1998,11,12,65,0
776,sb,1998,12,15,184,0
776,sb,1999,1,21,123,0
776,sb,1999,2,32,118,0
776,sb,1999,3,10,62,0
776,sb,1999,4,10,58,0
776,sb,1999,5,13,183,0
776,sb,1999,6,4,93,0
776,sb,1999,7,6,43,0
776,sb,1999,8,22,94,0
776,sb,1999,9,21,279,0
776,sb,1999,10,16,252,0
776,sb,1999,11,5,250,0
776,sb,1999,12,14,327,0
776,sb,2000,1,13,145,0
776,sb,2000,2,7,31,0
776,sb,2000,3,15,300,0
776,sb,2000,4,18,334,0
776,sb,2000,5,10,143,0
776,sb,2000,6,16,148,0
776,sb,2000,7,25,256,0
776,sb,2000,8,10,44,0
776,sb,2000,9,14,586,0
776,sb,2000,10,13,204,0
776,sb,2000,11,13,97,0
776,sb,2000,12,12,237,0
776,sb,2001,1,7,159,0
776,sb,2001,2,2,12,0
776,sb,2001,3,11,61,0
776,sb,2001,4,5,296,0
776,sb,2001,5,11,65,0
776,sb,2001,6,17,98,0
776,sb,2001,7,8,55,0
776,sb,2001,8,13,123,0
776,sb,2001,9,14,73,0
776,sb,2001,10,18,95,0
776,sb,2001,11,17,75,0
776,sb,2001,12,6,32,0
776,sb,2002,2,1,3,0
776,sb,2002,5,1,2,0
776,sb,2002,7,1,1,0
776,sb,2003,2,1,1,0
776,sb,2003,3,2,11,0
776,sb,2003,5,1,1,0
776,sb,2003,6,3,14,0
776,sb,2003,8,2,2,0
776,sb,2004,5,2,1,0
776,sb,2004,7,2,6,0
776,sb,2004,8,4,4,0
776,sb,2004,9,1,1,0
776,sb,2004,11,3,5,0
776,sb,2005,2,1,1,0
776,sb,2005,4,2,2,0
776,sb,2005,5,1,1,0
776,sb,2005,6,3,4,0
776,sb,2005,7,4,5,0
776,sb,2005,8,2,2,0
776,sb,2005,9,4,5,0
776,sb,2005,10,4,4,0
776,sb,2005,11,1,1,0
776,sb,2005,12,18,63,0
776,sb,2006,1,8,69,0
776,sb,2006,2,2,5,0
776,sb,2006,3,2,14,0
776,sb,2006,4,29,94,0
776,sb,2006,5,13,49,0
776,sb,2006,6,19,60,0
776,sb,2006,7,19,86,0
776,sb,2006,8,28,952,0
776,sb,2006,9,19,78,0
776,sb,2006,10,19,323,0
776,sb,2006,11,19,118,0
776,sb,2006,12,19,122,0
776,sb,2007,1,25,104,0
776,sb,2007,2,15,68,0
776,sb,2007,3,38,219,0
776,sb,2007,4,17,114,0
776,sb,2007,5,20,99,0
776,sb,2007,6,15,167,0
776,sb,2007,7,25,125,0
776,sb,2007,8,24,98,0
776,sb,2007,9,38,214,0
776,sb,2007,10,64,311,0
776,sb,2007,11,69,373,0
776,sb,2007,12,106,602,0
776,sb,2008,1,97,662,0
776,sb,2008,2,110,908,0
776,sb,2008,3,106,551,0
776,sb,2008,4,78,727,0
776,sb,2008,5,126,747,0
776,sb,2008,6,84,578,0
776,sb,2008,7,124,854,0
776,sb,2008,8,98,923,0
776,sb,2008,9,86,1026,0
776,sb,2008,10,36,560,0
776,sb,2008,11,20,287,0
776,sb,2008,12,27,439,0
776,sb,2009,1,71,1420,0
776,sb,2009,2,106,2377,0
776,sb,2009,3,79,2294,0
776,sb,2009,4,58,2126,0
776,sb,2009,5,38,1941,0
776,sb,2009,6,3,6,0
776,sb,2009,7,1,1,0
778,sb,1989,11,1,94,0
778,sb,1989,12,1,17,0
778,sb,1990,2,1,8,0
781,sb,1989,1,2,2,0
781,sb,1989,3,7,8,0
781,sb,1989,4,7,11,0
781,sb,1989,5,16,61,0
781,sb,1989,6,13,35,0
781,sb,1989,7,17,31,0
781,sb,1989,8,23,42,0
781,sb,1989,9,18,42,0
781,sb,1989,10,35,86,0
781,sb,1989,11,11,79,0
781,sb,1989,12,14,45,0
781,sb,1990,1,7,11,0
781,sb,1990,2,6,22,0
781,sb,1990,3,13,38,0
781,sb,1990,4,12,46,0
781,sb,1990,5,22,85,0
781,sb,1990,6,23,83,0
781,sb,1990,7,18,64,0
781,sb,1990,8,21,51,0
781,sb,1990,9,21,48,0
781,sb,1990,10,10,21,0
781,sb,1990,11,15,34,0
781,sb,1990,12,9,23,0
781,sb,1991,1,4,5,0
781,sb,1991,2,7,14,0
781,sb,1991,3,10,16,0
781,sb,1991,4,14,29,0
781,sb,1991,5,6,33,0
781,sb,1991,6,8,19,0
781,sb,1991,7,16,66,0
781,sb,1991,8,13,59,0
781,sb,1991,9,10,24,0
781,sb,1991,10,17,45,0
781,sb,1991,11,14,23,0
781,sb,1991,12,8,37,0
781,sb,1992,1,4,12,0
781,sb,1992,2,6,31,0
781,sb,1992,3,22,88,0
781,sb,1992,4,30,111,0
781,sb,1992,5,25,208,0
781,sb,1992,6,20,94,0
781,sb,1992,7,18,109,0
781,sb,1992,8,26,178,0
781,sb,1992,9,43,481,0
781,sb,1992,10,41,249,0
781,sb,1992,11,14,54,0
781,sb,1992,12,10,48,0
781,sb,1993,1,11,71,0
781,sb,1993,2,6,35,0
781,sb,1993,3,16,68,0
781,sb,1993,4,5,17,0
781,sb,1993,5,11,148,0
781,sb,1993,6,52,242,0
781,sb,1993,7,50,291,0
781,sb,1993,8,53,408,0
781,sb,1993,9,66,326,0
781,sb,1993,10,54,398,0
781,sb,1993,11,40,179,0
781,sb,1993,12,25,126,0
781,sb,1994,1,46,275,0
781,sb,1994,2,25,102,0
781,sb,1994,3,37,292,0
781,sb,1994,4,60,575,0
781,sb,1994,5,59,497,0
781,sb,1994,6,45,268,0
781,sb,1994,7,62,604,0
781,sb,1994,8,57,522,0
781,sb,1994,9,55,299,0
781,sb,1994,10,61,371,0
781,sb,1994,11,54,274,0
781,sb,1994,12,29,86,0
781,sb,1995,1,21,95,0
781,sb,1995,2,35,236,0
781,sb,1995,3,55,320,0
781,sb,1995,4,78,490,0
781,sb,1995,5,81,267,0
781,sb,1995,6,108,628,0
781,sb,1995,7,128,507,0
781,sb,1995,8,82,253,0
781,sb,1995,9,82,429,0
781,sb,1995,10,88,352,0
781,sb,1995,11,34,79,0
781,sb,1995,12,28,82,0
781,sb,1996,1,19,66,0
781,sb,1996,2,9,22,0
781,sb,1996,3,22,56,0
781,sb,1996,4,60,499,0
781,sb,1996,5,54,280,0
781,sb,1996,6,81,502,0
781,sb,1996,7,90,336,0
781,sb,1996,8,87,859,0
781,sb,1996,9,77,446,0
781,sb,1996,10,77,379,0
781,sb,1996,11,59,305,0
781,sb,1996,12,21,224,0
781,sb,1997,1,30,331,0
781,sb,1997,2,13,16,0
781,sb,1997,3,23,192,0
781,sb,1997,4,40,287,0
781,sb,1997,5,58,426,0
781,sb,1997,6,76,400,0
781,sb,1997,7,64,262,0
781,sb,1997,8,47,263,0
781,sb,1997,9,55,1088,0
781,sb,1997,10,55,266,0
781,sb,1997,11,53,171,0
781,sb,1997,12,32,200,0
781,sb,1998,1,17,104,0
781,sb,1998,2,21,105,0
781,sb,1998,3,25,154,0
781,sb,1998,4,30,206,0
781,sb,1998,5,51,256,0
781,sb,1998,6,54,254,0
781,sb,1998,7,26,130,0
781,sb,1998,8,33,262,0
781,sb,1998,9,22,121,0
781,sb,1998,10,18,193,0
781,sb,1998,11,26,234,0
781,sb,1998,12,5,55,0
781,sb,1999,1,9,69,0
781,sb,1999,2,21,121,0
781,sb,1999,3,20,76,0
781,sb,1999,4,23,253,0
781,sb,1999,5,30,186,0
781,sb,1999,6,39,154,0
781,sb,1999,7,48,210,0
781,sb,1999,8,29,86,0
781,sb,1999,9,19,86,0
781,sb,1999,10,3,10,0
781,sb,1999,11,7,85,0
781,sb,1999,12,6,27,0
781,sb,2000,3,3,21,0
781,sb,2000,4,1,1,0
781,sb,2000,5,3,65,0
781,sb,2000,6,3,18,0
781,sb,2000,7,1,2,0
781,sb,2000,8,5,21,0
781,sb,2000,9,3,8,0
781,sb,2000,10,4,28,0
781,sb,2000,11,4,11,0
781,sb,2000,12,1,2,0
781,sb,2001,1,15,31,0
781,sb,2001,2,5,16,0
781,sb,2001,3,5,25,0
781,sb,2001,4,5,24,0
781,sb,2001,5,8,31,0
781,sb,2001,6,9,23,0
781,sb,2001,7,1,2,0
781,sb,2001,8,7,13,0
781,sb,2001,9,6,10,0
781,sb,2001,10,4,10,0
781,sb,2001,11,1,1,0
781,sb,2002,1,9,11,0
781,sb,2002,2,3,4,0
781,sb,2002,3,2,26,0
781,sb,2002,4,3,3,0
781,sb,2002,5,9,10,0
781,sb,2002,6,4,4,0
781,sb,2002,7,9,15,0
781,sb,2002,8,4,10,0
781,sb,2002,9,2,2,0
781,sb,2002,10,6,9,0
781,sb,2002,11,2,2,0
781,sb,2002,12,7,9,0
781,sb,2003,1,5,18,0
781,sb,2003,2,1,1,0
781,sb,2003,3,3,3,0
781,sb,2003,4,6,5,0
781,sb,2003,5,3,4,0
781,sb,2003,6,10,14,0
781,sb,2003,7,4,7,0
781,sb,2003,8,9,22,0
781,sb,2003,9,5,9,0
781,sb,2003,10,8,9,0
781,sb,2003,11,14,51,0
781,sb,2003,12,4,10,0
781,sb,2004,1,5,7,0
781,sb,2004,2,6,8,0
781,sb,2004,3,2,6,0
781,sb,2004,4,11,20,0
781,sb,2004,5,16,24,0
781,sb,2004,6,36,49,0
781,sb,2004,7,19,31,0
781,sb,2004,8,17,36,0
781,sb,2004,9,13,38,0
781,sb,2004,10,35,41,0
781,sb,2004,11,9,14,0
781,sb,2004,12,2,2,0
781,sb,2005,1,5,14,0
781,sb,2005,2,2,2,0
781,sb,2005,3,5,6,0
781,sb,2005,4,13,60,0
781,sb,2005,5,26,59,0
781,sb,2005,6,14,34,0
781,sb,2005,7,22,60,0
781,sb,2005,8,15,28,0
781,sb,2005,9,39,61,0
781,sb,2005,10,15,29,0
781,sb,2005,11,10,15,0
781,sb,2005,12,4,9,0
781,sb,2006,1,4,3,0
781,sb,2006,2,6,18,0
781,sb,2006,3,12,47,0
781,sb,2006,4,18,58,0
781,sb,2006,5,8,12,0
781,sb,2006,6,26,55,0
781,sb,2006,7,23,45,0
781,sb,2006,8,15,23,0
781,sb,2006,9,13,29,0
781,sb,2006,10,11,17,0
781,sb,2006,11,10,32,0
781,sb,2006,12,5,10,0
781,sb,2007,1,7,11,0
781,sb,2007,2,5,7,0
781,sb,2007,3,8,23,0
781,sb,2007,4,33,96,0
781,sb,2007,5,22,53,0
781,sb,2007,6,27,60,0
781,sb,2007,7,16,31,0
781,sb,2007,8,23,87,0
781,sb,2007,9,24,54,0
781,sb,2007,10,25,178,0
781,sb,2007,11,8,15,0
781,sb,2007,12,14,49,0
781,sb,2008,1,6,13,0
781,sb,2008,2,7,95,0
781,sb,2008,3,4,38,0
781,sb,2008,4,15,50,0
781,sb,2008,5,24,81,0
781,sb,2008,6,13,20,0
781,sb,2008,7,31,76,0
781,sb,2008,8,23,79,0
781,sb,2008,9,22,59,0
781,sb,2008,10,20,143,0
781,sb,2008,11,14,22,0
781,sb,2008,12,2,5,0
781,sb,2009,1,2,2,0
781,sb,2009,2,2,6,0
781,sb,2009,3,6,8,0
781,sb,2009,4,11,33,0
781,sb,2009,5,15,47,0
781,sb,2009,6,10,11,0
781,sb,2009,7,10,16,0
781,sb,2009,8,6,12,0
781,sb,2009,9,12,33,0
781,sb,2009,10,9,20,0
781,sb,2009,11,3,4,0
781,sb,2009,12,7,27,0
781,sb,2010,1,3,9,0
781,sb,2010,3,7,13,0
781,sb,2010,4,8,12,0
781,sb,2010,5,11,157,0
781,sb,2010,6,22,77,0
781,sb,2010,7,10,38,0
781,sb,2010,8,9,28,0
781,sb,2010,9,3,11,0
781,sb,2010,10,2,6,0
781,sb,2010,12,4,5,0
781,sb,2011,1,1,1,0
781,sb,2011,3,2,7,0
781,sb,2011,4,7,21,0
781,sb,2011,5,6,19,0
781,sb,2011,6,6,9,0
781,sb,2011,7,14,38,0
781,sb,2011,8,26,191,0
781,sb,2011,9,18,52,0
781,sb,2011,10,18,128,0
781,sb,2011,11,5,9,0
781,sb,2011,12,13,83,0
781,sb,2012,2,6,38,0
781,sb,2012,3,3,30,0
781,sb,2012,4,5,18,0
781,sb,2012,5,15,30,0
781,sb,2012,6,10,53,0
781,sb,2012,7,12,56,0
781,sb,2012,8,19,108,0
781,sb,2012,9,28,264,0
781,sb,2012,10,19,79,0
781,sb,2012,11,17,101,0
781,sb,2012,12,6,76,0
781,sb,2013,1,7,26,0
781,sb,2013,2,1,4,0
781,sb,2013,3,1,1,0
781,sb,2013,7,1,1,0
781,sb,2014,1,1,1,0
781,sb,2014,5,1,1,0
781,sb,2014,8,1,1,0
781,sb,2014,9,2,3,0
781,sb,2014,10,2,4,0
781,sb,2015,4,1,1,0
781,sb,2015,7,13,37,0
781,sb,2015,8,57,170,0
781,sb,2015,9,45,129,0
781,sb,2015,10,30,108,0
781,sb,2015,11,34,141,0
781,sb,2015,12,46,320,0
781,sb,2016,1,31,123,0
781,sb,2016,2,14,89,0
781,sb,2016,3,15,62,0
781,sb,2016,4,20,91,0
781,sb,2016,5,27,141,0
781,sb,2016,6,19,73,0
781,sb,2016,7,15,102,0
781,sb,2016,8,15,56,0
781,sb,2016,9,22,144,0
781,sb,2016,10,24,133,0
781,sb,2016,11,5,6,0
781,sb,2016,12,4,54,0
781,sb,2017,1,1,3,0
781,sb,2017,2,2,36,0
781,sb,2017,3,4,7,0
781,sb,2017,4,12,58,0
781,sb,2017,5,8,68,0
781,sb,2017,6,15,127,0
781,sb,2017,7,7,15,0
781,sb,2017,8,6,108,0
781,sb,2017,9,13,50,0
781,sb,2017,10,9,38,0
781,sb,2017,11,7,111,0
781,sb,2017,12,15,135,0
781,sb,2018,1,4,52,0
781,sb,2018,2,11,18,0
781,sb,2018,3,30,129,0
781,sb,2018,4,20,116,0
781,sb,2018,5,20,47,0
781,sb,2018,6,49,160,0
781,sb,2018,7,31,115,0
781,sb,2018,8,36,95,0
781,sb,2018,9,21,39,0
781,sb,2018,10,19,68,0
781,sb,2018,11,19,67,0
781,sb,2018,12,12,34,0
781,sb,2019,1,10,16,0
781,sb,2019,2,5,8,0
781,sb,2019,3,10,24,0
781,sb,2019,4,21,61,0
781,sb,2019,5,29,71,0
781,sb,2019,6,39,92,0
781,sb,2019,7,56,126,0
781,sb,2019,8,28,68,0
781,sb,2019,9,37,73,0
781,sb,2019,10,25,44,0
781,sb,2019,11,17,40,0
781,sb,2019,12,3,7,0
781,sb,2020,1,8,18,0
781,sb,2020,2,8,11,0
781,sb,2020,3,6,11,0
781,sb,2020,4,13,23,0
781,sb,2020,5,26,49,0
781,sb,2020,6,40,71,0
781,sb,2020,7,27,55,0
781,sb,2020,8,28,68,0
781,sb,2020,9,21,60,0
781,sb,2020,10,13,28,0
781,sb,2020,11,9,19,0
781,sb,2020,12,5,18,0
781,sb,2021,1,5,11,0
781,sb,2021,2,4,31,0
781,sb,2021,3,4,10,0
781,sb,2021,4,26,58,0
781,sb,2021,5,37,76,0
781,sb,2021,6,28,52,0
781,sb,2021,7,18,28,0
781,sb,2021,8,36,71,0
781,sb,2021,9,22,30,0
781,sb,2021,10,22,44,0
781,sb,2021,11,10,20,0
781,sb,2021,12,18,62,0
781,sb,2022,1,5,11,0
781,sb,2022,2,10,40,0
781,sb,2022,3,1,1,0
781,sb,2022,4,20,65,0
781,sb,2022,5,42,92,0
781,sb,2022,6,68,136,0
781,sb,2022,7,48,87,0
781,sb,2022,8,43,83,0
781,sb,2022,9,49,107,0
781,sb,2022,10,20,61,0
781,sb,2022,11,20,45,0
781,sb,2022,12,14,32,0
781,sb,2023,1,10,21,0
781,sb,2023,2,4,8,0
781,sb,2023,3,17,34,0
781,sb,2023,4,12,16,0
781,sb,2023,5,21,28,0
781,sb,2023,6,27,50,0
781,sb,2023,7,29,39,0
781,sb,2023,8,39,63,0
781,sb,2023,9,18,26,0
781,sb,2023,10,30,45,0
781,sb,2023,11,24,24,0
781,sb,2023,12,20,32,0
781,sb,2024,1,14,21,0
781,sb,2024,2,9,8,0
781,sb,2024,3,18,21,0
781,sb,2024,4,20,28,0
781,sb,2024,5,10,6,0
781,sb,2024,6,24,27,0
781,sb,2024,7,44,47,0
781,sb,2024,8,27,26,0
781,sb,2024,9,29,22,0
781,sb,2024,10,19,21,0
781,sb,2024,11,18,9,0
781,sb,2024,12,12,3,0
781,sb,2025,1,21,23,0
781,sb,2025,2,24,17,0
781,sb,2025,3,3,1,0
781,sb,2025,4,4,6,0
781,sb,2025,5,7,6,0
781,sb,2025,7,1,1,0
781,sb,2025,12,1,1,0
789,sb,1989,11,2,29,0
791,sb,1996,1,1,25,0
792,sb,1989,1,1,8,0
792,sb,1989,4,1,2,0
792,sb,1989,7,1,4,0
792,sb,1989,8,1,1,0
792,sb,1989,12,2,4,0
792,sb,1990,1,8,108,0
792,sb,1990,2,6,9,0
792,sb,1990,3,19,49,0
792,sb,1990,4,3,48,0
792,sb,1990,5,6,106,0
792,sb,1990,6,7,27,0
792,sb,1990,7,9,83,0
792,sb,1990,10,5,37,0
792,sb,1990,12,5,7,0
792,sb,1991,1,7,25,0
792,sb,1991,2,2,8,0
792,sb,1991,3,10,22,0
792,sb,1991,4,1,3,0
792,sb,1991,5,7,112,0
792,sb,1991,6,7,27,0
792,sb,1991,7,5,12,0
792,sb,1991,8,5,4,0
792,sb,1991,9,5,39,0
792,sb,1991,10,7,40,0
792,sb,1991,11,3,36,0
792,sb,1991,12,1,2,0
792,sb,1992,1,9,37,0
792,sb,1992,2,2,3,0
792,sb,1992,3,3,14,0
792,sb,1992,4,15,79,0
792,sb,1992,5,5,25,0
792,sb,1992,6,4,8,0
792,sb,1992,7,4,20,0
792,sb,1992,8,2,9,0
792,sb,1992,9,8,41,0
792,sb,1992,10,11,24,0
792,sb,1992,11,3,5,0
792,sb,1993,1,4,40,0
792,sb,1993,2,2,4,0
792,sb,1993,4,14,83,0
792,sb,1993,5,10,36,0
792,sb,1993,6,5,18,0
792,sb,1993,7,23,165,0
792,sb,1993,8,20,130,0
792,sb,1993,9,21,118,0
792,sb,1993,10,3,21,0
792,sb,1993,11,21,132,0
792,sb,1993,12,20,99,0
792,sb,1994,1,32,170,0
792,sb,1994,2,16,68,0
792,sb,1994,3,10,46,0
792,sb,1994,4,10,59,0
792,sb,1994,5,32,100,0
792,sb,1994,6,16,113,0
792,sb,1994,7,17,69,0
792,sb,1994,8,29,177,0
792,sb,1994,9,12,107,0
792,sb,1994,10,3,6,0
792,sb,1994,11,3,21,0
792,sb,1994,12,2,22,0
792,sb,1995,1,13,46,0
792,sb,1995,2,4,15,0
792,sb,1995,3,7,36,0
792,sb,1995,4,3,50,0
792,sb,1995,5,23,123,0
792,sb,1995,6,10,42,0
792,sb,1995,7,13,56,0
792,sb,1995,8,23,74,0
792,sb,1995,9,25,106,0
792,sb,1995,10,21,86,0
792,sb,1995,11,12,36,0
792,sb,1995,12,5,17,0
792,sb,1996,1,9,257,0
792,sb,1996,3,11,69,0
792,sb,1996,4,2,11,0
792,sb,1996,5,9,32,0
792,sb,1996,6,2,12,0
792,sb,1996,7,5,13,0
792,sb,1996,8,3,10,0
792,sb,1996,9,5,15,0
792,sb,1996,10,6,30,0
792,sb,1996,11,5,16,0
792,sb,1996,12,8,24,0
792,sb,1997,1,6,17,0
792,sb,1997,2,3,6,0
792,sb,1997,3,13,106,0
792,sb,1997,4,6,35,0
792,sb,1997,5,7,33,0
792,sb,1997,6,16,70,0
792,sb,1997,7,8,33,0
792,sb,1997,8,18,61,0
792,sb,1997,9,3,24,0
792,sb,1997,10,11,38,0
792,sb,1997,11,15,60,0
792,sb,1997,12,14,50,0
792,sb,1998,1,12,38,0
792,sb,1998,2,9,27,0
792,sb,1998,3,3,9,0
792,sb,1998,4,16,41,0
792,sb,1998,5,10,19,0
792,sb,1998,6,11,56,0
792,sb,1998,7,12,87,0
792,sb,1998,8,17,95,0
792,sb,1998,9,11,37,0
792,sb,1998,10,15,65,0
792,sb,1998,11,16,47,0
792,sb,1998,12,17,55,0
792,sb,1999,1,14,23,0
792,sb,1999,2,17,47,0
792,sb,1999,3,8,24,0
792,sb,1999,4,11,24,0
792,sb,1999,5,13,32,0
792,sb,1999,6,6,21,0
792,sb,1999,7,5,12,0
792,sb,1999,8,22,310,0
792,sb,1999,9,32,110,0
792,sb,1999,10,24,78,0
792,sb,1999,11,24,105,0
792,sb,1999,12,25,78,0
792,sb,2000,1,62,283,0
792,sb,2000,2,47,102,0
792,sb,2000,3,54,107,0
792,sb,2000,4,58,132,0
792,sb,2000,5,64,160,0
792,sb,2000,6,108,231,0
792,sb,2000,7,87,192,0
792,sb,2000,8,90,234,0
792,sb,2000,9,148,318,0
792,sb,2000,10,134,259,0
792,sb,2000,11,81,208,0
792,sb,2000,12,59,130,0
792,sb,2001,1,59,597,0
792,sb,2001,2,30,76,0
792,sb,2001,3,6,26,0
792,sb,2001,4,1,6,0
792,sb,2001,5,2,12,0
792,sb,2001,6,3,16,0
792,sb,2001,7,4,14,0
792,sb,2001,8,5,29,0
792,sb,2001,9,1,10,0
792,sb,2001,10,4,43,0
792,sb,2001,11,3,10,0
792,sb,2001,12,14,54,0
792,sb,2002,1,57,139,0
792,sb,2002,2,38,81,0
792,sb,2002,3,72,130,0
792,sb,2002,4,62,127,0
792,sb,2002,5,76,153,0
792,sb,2002,6,45,92,0
792,sb,2002,7,47,104,0
792,sb,2002,8,75,166,0
792,sb,2002,9,61,131,0
792,sb,2002,10,64,167,0
792,sb,2002,11,42,106,0
792,sb,2002,12,48,103,0
792,sb,2003,1,36,83,0
792,sb,2003,2,21,60,0
792,sb,2003,3,21,80,0
792,sb,2003,4,51,150,0
792,sb,2003,5,48,179,0
792,sb,2003,6,34,116,0
792,sb,2003,7,27,75,0
792,sb,2003,8,39,115,0
792,sb,2003,9,77,213,0
792,sb,2003,10,52,118,0
792,sb,2003,11,32,76,0
792,sb,2003,12,28,63,0
792,sb,2004,1,65,276,0
792,sb,2004,2,44,113,0
792,sb,2004,3,55,105,0
792,sb,2004,4,42,82,0
792,sb,2004,5,56,135,0
792,sb,2004,6,44,93,0
792,sb,2004,7,99,188,0
792,sb,2004,8,47,92,0
792,sb,2004,9,54,96,0
792,sb,2004,10,43,91,0
792,sb,2004,11,39,69,0
792,sb,2004,12,24,64,0
792,sb,2005,1,49,99,0
792,sb,2005,2,28,52,0
792,sb,2005,3,40,81,0
792,sb,2005,4,69,132,0
792,sb,2005,5,58,123,0
792,sb,2005,6,53,111,0
792,sb,2005,7,55,139,0
792,sb,2005,8,36,58,0
792,sb,2005,9,41,91,0
792,sb,2005,10,36,74,0
792,sb,2005,11,22,47,0
792,sb,2005,12,26,51,0
792,sb,2006,1,19,40,0
792,sb,2006,2,22,48,0
792,sb,2006,3,19,36,0
792,sb,2006,4,29,44,0
792,sb,2006,5,25,51,0
792,sb,2006,6,29,74,0
792,sb,2006,7,43,73,0
792,sb,2006,8,48,80,0
792,sb,2006,9,50,83,0
792,sb,2006,10,31,77,0
792,sb,2006,11,30,52,0
792,sb,2006,12,27,47,0
792,sb,2007,1,15,31,0
792,sb,2007,2,18,40,0
792,sb,2007,3,16,32,0
792,sb,2007,4,18,41,0
792,sb,2007,5,16,47,0
792,sb,2007,6,25,67,0
792,sb,2007,7,22,54,0
792,sb,2007,8,20,38,0
792,sb,2007,9,24,57,0
792,sb,2007,10,24,68,0
792,sb,2007,11,24,61,0
792,sb,2007,12,5,14,0
792,sb,2008,1,16,39,0
792,sb,2008,2,15,38,0
792,sb,2008,3,15,28,0
792,sb,2008,4,19,37,0
792,sb,2008,5,10,27,0
792,sb,2008,6,16,54,0
792,sb,2008,7,19,54,0
792,sb,2008,8,14,45,0
792,sb,2008,9,24,63,0
792,sb,2008,10,22,41,0
792,sb,2008,11,16,57,0
792,sb,2008,12,9,17,0
792,sb,2009,1,15,26,0
792,sb,2009,2,5,7,0
792,sb,2009,3,22,49,0
792,sb,2009,4,22,40,0
792,sb,2009,5,16,21,0
792,sb,2009,6,12,22,0
792,sb,2009,7,14,26,0
792,sb,2009,8,29,51,0
