dyad_id,conflict_id,year,acd_intensity,type,region,ged_events,ged_deaths
546,264,1979,1,intrastate,Asia,,
546,264,1980,1,intrastate,Asia,,
546,264,1981,1,intrastate,Asia,,
546,264,1982,1,intrastate,Asia,,
546,264,1983,1,intrastate,Asia,,
547,264,1976,1,intrastate,Asia,,
548,264,1984,1,intrastate,Asia,,
549,264,1985,1,intrastate,Asia,,
549,264,1986,1,intrastate,Asia,,
549,264,1987,1,intrastate,Asia,,
549,264,1988,1,intrastate,Asia,,
549,264,1993,1,intrastate,Asia,4,130
549,264,1994,1,intrastate,Asia,18,526
549,264,1995,1,intrastate,Asia,7,174
549,264,1996,0,intrastate,Asia,1,3
550,264,1996,1,intrastate,Asia,9,25
550,264,1997,1,intrastate,Asia,5,152
550,264,1998,1,intrastate,Asia,2,25
550,264,1999,1,intrastate,Asia,4,25
550,264,2000,1,intrastate,Asia,4,69
550,264,2001,1,intrastate,Asia,13,117
550,264,2002,1,intrastate,Asia,13,184
550,264,2004,0,intrastate,Asia,3,10
550,264,2005,1,intrastate,Asia,3,27
550,264,2006,1,intrastate,Asia,7,48
550,264,2007,1,intrastate,Asia,7,29
550,264,2008,1,intrastate,Asia,9,31
550,264,2009,1,intrastate,Asia,4,52
550,264,2010,1,intrastate,Asia,6,36
550,264,2011,1,intrastate,Asia,8,29
550,264,2012,0,intrastate,Asia,4,10
550,264,2013,1,intrastate,Asia,9,32
550,264,2015,0,intrastate,Asia,10,20
550,264,2016,0,intrastate,Asia,1,0
550,264,2018,0,intrastate,Asia,3,4
550,264,2020,0,intrastate,Asia,4,4
550,264,2021,0,intrastate,Asia,1,1
550,264,2024,0,intrastate,Asia,1,1
551,265,1961,1,intrastate,Africa,,
551,265,1962,1,intrastate,Africa,,
552,266,1960,1,intrastate,Africa,,
552,266,1961,1,intrastate,Africa,,
552,266,1962,1,intrastate,Africa,,
553,267,1960,1,intrastate,Africa,,
554,267,1976,1,intrastate,Africa,,
554,267,1977,1,intrastate,Africa,,
554,267,1984,1,intrastate,Africa,,
554,267,1985,1,intrastate,Africa,,
554,267,1986,1,intrastate,Africa,,
554,267,1987,1,intrastate,Africa,,
555,267,1976,2,intrastate,Africa,,
555,267,1978,1,intrastate,Africa,,
555,267,1979,1,intrastate,Africa,,
555,267,1980,2,intrastate,Africa,,
555,267,1981,2,intrastate,Africa,,
555,267,1982,2,intrastate,Africa,,
555,267,1983,2,intrastate,Africa,,
555,267,1984,2,intrastate,Africa,,
555,267,1985,2,intrastate,Africa,,
555,267,1986,1,intrastate,Africa,,
555,267,1987,2,intrastate,Africa,,
555,267,1988,2,intrastate,Africa,,
555,267,2020,2,intrastate,Africa,60,20888
555,267,2021,2,intrastate,Africa,297,124266
555,267,2022,2,intrastate,Africa,353,162414
555,267,2025,0,intrastate,Africa,3,19
556,267,1977,1,intrastate,Africa,,
556,267,1978,1,intrastate,Africa,,
557,267,1983,1,intrastate,Africa,,
557,267,1984,1,intrastate,Africa,,
557,267,1985,1,intrastate,Africa,,
558,267,1989,2,intrastate,Africa,39,18366
558,267,1990,2,intrastate,Africa,48,18985
558,267,1991,2,intrastate,Africa,12,3918
559,267,1989,1,intrastate,Africa,4,37
560,268,1964,1,interstate,Africa,,
560,268,1977,2,interstate,Africa,,
560,268,1978,2,interstate,Africa,,
560,268,1980,1,interstate,Africa,,
561,269,1960,1,intrastate,Asia,,
561,269,1961,1,intrastate,Asia,,
561,269,1962,1,intrastate,Asia,,
562,269,1996,1,intrastate,Asia,32,44
562,269,1997,1,intrastate,Asia,31,40
562,269,1998,1,intrastate,Asia,164,250
562,269,1999,1,intrastate,Asia,135,156
562,269,2000,1,intrastate,Asia,111,268
562,269,2001,1,intrastate,Asia,115,429
562,269,2002,2,intrastate,Asia,1256,3946
562,269,2003,2,intrastate,Asia,529,1341
562,269,2004,2,intrastate,Asia,836,1880
562,269,2005,2,intrastate,Asia,374,1104
562,269,2006,1,intrastate,Asia,116,457
562,269,2009,0,intrastate,Asia,2,9
563,270,1961,2,intrastate,Europe,,
563,270,1962,2,intrastate,Europe,,
564,271,1961,2,intrastate,Middle East,,
564,271,1962,2,intrastate,Middle East,,
564,271,1963,2,intrastate,Middle East,,
564,271,1964,1,intrastate,Middle East,,
564,271,1965,2,intrastate,Middle East,,
564,271,1966,2,intrastate,Middle East,,
564,271,1967,1,intrastate,Middle East,,
564,271,1968,1,intrastate,Middle East,,
564,271,1969,2,intrastate,Middle East,,
564,271,1970,1,intrastate,Middle East,,
564,271,1973,1,intrastate,Middle East,,
564,271,1974,2,intrastate,Middle East,,
564,271,1975,2,intrastate,Middle East,,
564,271,1979,1,intrastate,Middle East,,
564,271,1980,1,intrastate,Middle East,,
564,271,1981,1,intrastate,Middle East,,
564,271,1982,1,intrastate,Middle East,,
564,271,1983,1,intrastate,Middle East,,
564,271,1984,1,intrastate,Middle East,,
564,271,1986,1,intrastate,Middle East,,
564,271,1987,1,intrastate,Middle East,,
564,271,1988,2,intrastate,Middle East,,
564,271,1989,1,intrastate,Middle East,1,25
564,271,1990,1,intrastate,Middle East,1,34
564,271,1991,1,intrastate,Middle East,5,298
564,271,1992,0,intrastate,Middle East,1,1
565,271,1976,1,intrastate,Middle East,,
565,271,1977,1,intrastate,Middle East,,
565,271,1978,1,intrastate,Middle East,,
565,271,1980,1,intrastate,Middle East,,
565,271,1981,1,intrastate,Middle East,,
565,271,1982,1,intrastate,Middle East,,
565,271,1983,1,intrastate,Middle East,,
565,271,1985,1,intrastate,Middle East,,
565,271,1986,1,intrastate,Middle East,,
565,271,1987,1,intrastate,Middle East,,
565,271,1988,2,intrastate,Middle East,,
565,271,1989,1,intrastate,Middle East,1,25
565,271,1990,1,intrastate,Middle East,1,60
565,271,1991,1,intrastate,Middle East,7,949
565,271,1992,1,intrastate,Middle East,3,26
565,271,1995,1,intrastate,Middle East,6,262
565,271,1996,1,intrastate,Middle East,11,356
566,271,1977,1,intrastate,Middle East,,
566,271,1978,1,intrastate,Middle East,,
567,272,1961,2,interstate,Europe; Africa,,
568,273,1962,1,extrasystemic,Asia,,
569,274,1962,2,interstate,Asia,,
569,274,1967,1,interstate,Asia,,
569,274,2020,1,interstate,Asia,2,25
570,275,1964,1,intrastate,Africa,,
570,275,1965,1,intrastate,Africa,,
570,275,1966,1,intrastate,Africa,,
570,275,1967,1,intrastate,Africa,,
570,275,1968,1,intrastate,Africa,,
570,275,1969,1,intrastate,Africa,,
570,275,1970,1,intrastate,Africa,,
570,275,1971,1,intrastate,Africa,,
570,275,1972,1,intrastate,Africa,,
570,275,1973,1,intrastate,Africa,,
570,275,1974,1,intrastate,Africa,,
570,275,1975,2,intrastate,Africa,,
570,275,1976,2,intrastate,Africa,,
570,275,1977,2,intrastate,Africa,,
570,275,1978,2,intrastate,Africa,,
570,275,1979,1,intrastate,Africa,,
570,275,1980,1,intrastate,Africa,,
571,275,1973,1,intrastate,Africa,,
571,275,1975,2,intrastate,Africa,,
571,275,1976,2,intrastate,Africa,,
571,275,1977,2,intrastate,Africa,,
571,275,1978,2,intrastate,Africa,,
571,275,1979,2,intrastate,Africa,,
571,275,1980,1,intrastate,Africa,,
571,275,1981,1,intrastate,Africa,,
571,275,1982,2,intrastate,Africa,,
571,275,1983,2,intrastate,Africa,,
571,275,1984,2,intrastate,Africa,,
571,275,1985,2,intrastate,Africa,,
571,275,1986,1,intrastate,Africa,,
571,275,1987,2,intrastate,Africa,,
571,275,1988,2,intrastate,Africa,,
571,275,1989,2,intrastate,Africa,10,5930
571,275,1990,2,intrastate,Africa,31,30633
571,275,1991,2,intrastate,Africa,9,6907
572,276,1962,1,interstate,Europe; Asia,,
573,277,1962,1,intrastate,Americas,,
574,277,1982,1,intrastate,Americas,,
575,277,1992,1,intrastate,Americas,4,144
576,278,1963,1,interstate,Africa,,
577,279,1963,1,extrasystemic,Africa,,
577,279,1964,1,extrasystemic,Africa,,
577,279,1965,1,extrasystemic,Africa,,
577,279,1966,1,extrasystemic,Africa,,
577,279,1967,1,extrasystemic,Africa,,
577,279,1968,1,extrasystemic,Africa,,
577,279,1969,1,extrasystemic,Africa,,
577,279,1970,1,extrasystemic,Africa,,
577,279,1971,1,extrasystemic,Africa,,
577,279,1972,1,extrasystemic,Africa,,
577,279,1973,1,extrasystemic,Africa,,
578,280,1963,1,intrastate,Asia,,
578,280,1964,1,intrastate,Asia,,
578,280,1965,1,intrastate,Asia,,
578,280,1966,1,intrastate,Asia,,
579,281,1963,1,interstate,Asia,,
579,281,1964,1,interstate,Asia,,
579,281,1965,1,interstate,Asia,,
579,281,1966,1,interstate,Asia,,
580,282,1963,2,intrastate,Africa,,
580,282,1964,2,intrastate,Africa,,
580,282,1965,2,intrastate,Africa,,
580,282,1966,2,intrastate,Africa,,
580,282,1967,2,intrastate,Africa,,
580,282,1968,2,intrastate,Africa,,
580,282,1969,2,intrastate,Africa,,
580,282,1970,2,intrastate,Africa,,
580,282,1971,2,intrastate,Africa,,
580,282,1972,2,intrastate,Africa,,
581,283,1964,2,intrastate,Africa,,
581,283,1965,2,intrastate,Africa,,
582,283,1967,1,intrastate,Africa,,
583,283,1977,1,internationalized-intrastate,Africa,,
583,283,1978,1,internationalized-intrastate,Africa,,
584,283,1996,2,internationalized-intrastate,Africa,15,1289
584,283,1997,2,internationalized-intrastate,Africa,29,4465
585,283,1998,1,internationalized-intrastate,Africa,8,374
585,283,1999,2,internationalized-intrastate,Africa,18,1807
585,283,2000,1,internationalized-intrastate,Africa,9,389
585,283,2001,0,internationalized-intrastate,Africa,5,8
586,283,1998,2,internationalized-intrastate,Africa,44,2971
586,283,1999,2,internationalized-intrastate,Africa,29,1118
586,283,2000,1,internationalized-intrastate,Africa,28,905
586,283,2001,1,internationalized-intrastate,Africa,5,454
588,283,2006,1,intrastate,Africa,9,182
588,283,2007,1,intrastate,Africa,17,516
588,283,2008,1,intrastate,Africa,12,486
589,284,1964,1,internationalized-intrastate,Africa,,
590,285,1964,1,extrasystemic,Africa,,
590,285,1965,1,extrasystemic,Africa,,
590,285,1966,1,extrasystemic,Africa,,
590,285,1967,1,extrasystemic,Africa,,
590,285,1968,1,extrasystemic,Africa,,
590,285,1969,1,extrasystemic,Africa,,
590,285,1970,1,extrasystemic,Africa,,
590,285,1971,1,extrasystemic,Africa,,
590,285,1972,2,extrasystemic,Africa,,
590,285,1973,2,extrasystemic,Africa,,
590,285,1974,1,extrasystemic,Africa,,
591,286,1964,1,extrasystemic,Middle East,,
591,286,1965,1,extrasystemic,Middle East,,
591,286,1966,1,extrasystemic,Middle East,,
591,286,1967,1,extrasystemic,Middle East,,
592,287,1965,1,intrastate,Africa,,
593,287,1991,1,intrastate,Africa,11,272
593,287,1992,1,intrastate,Africa,3,61
594,287,1994,1,intrastate,Africa,13,56
594,287,1995,1,intrastate,Africa,40,332
594,287,1996,1,intrastate,Africa,52,782
594,287,1997,1,intrastate,Africa,68,795
594,287,1998,1,intrastate,Africa,20,393
594,287,2000,0,intrastate,Africa,1,1
594,287,2003,0,intrastate,Africa,1,1
595,287,1990,0,intrastate,Africa,1,7
595,287,1993,0,intrastate,Africa,1,0
595,287,1995,0,intrastate,Africa,2,4
595,287,1996,0,intrastate,Africa,1,1
595,287,1997,1,intrastate,Africa,9,187
596,287,1993,0,intrastate,Africa,1,6
596,287,1995,1,intrastate,Africa,11,50
596,287,1996,1,intrastate,Africa,11,205
596,287,1997,1,intrastate,Africa,12,177
596,287,1998,1,intrastate,Africa,22,286
596,287,1999,1,intrastate,Africa,68,620
596,287,2000,1,intrastate,Africa,64,567
596,287,2001,1,intrastate,Africa,48,746
596,287,2002,1,intrastate,Africa,88,540
596,287,2003,1,intrastate,Africa,58,597
596,287,2004,1,intrastate,Africa,52,433
596,287,2005,1,intrastate,Africa,54,298
596,287,2006,1,intrastate,Africa,27,141
596,287,2007,0,intrastate,Africa,3,5
596,287,2008,1,intrastate,Africa,29,226
597,287,1998,1,intrastate,Africa,15,164
597,287,1999,1,intrastate,Africa,13,161
597,287,2000,1,intrastate,Africa,90,962
597,287,2001,1,intrastate,Africa,71,500
597,287,2002,1,intrastate,Africa,81,753
597,287,2003,1,intrastate,Africa,42,315
597,287,2004,0,intrastate,Africa,1,2
598,288,1966,1,intrastate,Africa,,
598,288,1967,1,intrastate,Africa,,
598,288,1968,1,intrastate,Africa,,
598,288,1969,1,intrastate,Africa,,
598,288,1970,1,intrastate,Africa,,
599,288,1971,1,internationalized-intrastate,Africa,,
599,288,1972,1,internationalized-intrastate,Africa,,
600,288,1971,1,internationalized-intrastate,Africa,,
601,288,1976,1,intrastate,Africa,,
601,288,1977,1,intrastate,Africa,,
601,288,1979,2,intrastate,Africa,,
601,288,1980,2,intrastate,Africa,,
601,288,1981,1,intrastate,Africa,,
601,288,1982,1,intrastate,Africa,,
602,288,1977,1,intrastate,Africa,,
602,288,1978,2,intrastate,Africa,,
602,288,1979,1,intrastate,Africa,,
603,288,1982,1,intrastate,Africa,,
604,288,1983,1,internationalized-intrastate,Africa,,
604,288,1984,1,internationalized-intrastate,Africa,,
604,288,1986,1,internationalized-intrastate,Africa,,
605,288,1987,2,internationalized-intrastate,Africa,,
606,288,1989,1,intrastate,Africa,2,235
606,288,1990,1,intrastate,Africa,10,252
607,288,1989,1,intrastate,Africa,2,50
608,288,1989,1,intrastate,Africa,1,30
609,288,1990,2,intrastate,Africa,7,1100
610,288,1991,1,intrastate,Africa,1,25
610,288,1992,1,intrastate,Africa,14,726
610,288,1993,1,intrastate,Africa,1,40
610,288,1994,0,intrastate,Africa,1,2
610,288,1995,0,intrastate,Africa,1,4
610,288,1997,1,intrastate,Africa,1,39
611,288,1991,1,intrastate,Africa,3,43
612,288,1992,1,intrastate,Africa,3,115
612,288,1993,1,intrastate,Africa,1,25
612,288,1994,1,intrastate,Africa,1,25
613,288,1992,1,intrastate,Africa,2,33
613,288,1993,1,intrastate,Africa,2,30
613,288,1994,1,intrastate,Africa,2,100
613,288,2000,0,intrastate,Africa,1,4
614,288,1992,1,intrastate,Africa,1,25
614,288,1993,1,intrastate,Africa,1,25
614,288,1994,1,intrastate,Africa,1,31
615,288,1994,0,intrastate,Africa,1,9
615,288,1997,1,intrastate,Africa,1,58
615,288,1998,1,intrastate,Africa,1,34
616,288,1999,1,intrastate,Africa,10,394
616,288,2000,1,intrastate,Africa,9,989
616,288,2001,1,intrastate,Africa,4,226
616,288,2002,1,intrastate,Africa,8,294
616,288,2003,1,intrastate,Africa,4,37
617,288,2005,1,intrastate,Africa,1,100
617,288,2006,1,intrastate,Africa,9,879
617,288,2007,0,intrastate,Africa,3,21
618,288,2006,1,intrastate,Africa,4,32
618,288,2007,0,intrastate,Africa,2,9
619,288,2006,1,intrastate,Africa,7,339
619,288,2007,1,intrastate,Africa,5,69
620,288,2008,1,intrastate,Africa,12,991
621,288,2009,1,intrastate,Africa,8,131
621,288,2019,0,intrastate,Africa,1,2
622,288,2007,0,intrastate,Africa,1,1
622,288,2010,1,intrastate,Africa,3,42
623,289,1964,1,intrastate,Americas,,
623,289,1965,1,intrastate,Americas,,
623,289,1966,1,intrastate,Americas,,
623,289,1967,1,intrastate,Americas,,
623,289,1968,1,intrastate,Americas,,
623,289,1971,1,intrastate,Americas,,
623,289,1972,1,intrastate,Americas,,
623,289,1974,1,intrastate,Americas,,
623,289,1975,1,intrastate,Americas,,
623,289,1976,1,intrastate,Americas,,
623,289,1977,1,intrastate,Americas,,
623,289,1978,1,intrastate,Americas,,
623,289,1979,1,intrastate,Americas,,
623,289,1980,1,intrastate,Americas,,
623,289,1981,1,intrastate,Americas,,
623,289,1982,1,intrastate,Americas,,
623,289,1983,1,intrastate,Americas,,
623,289,1984,1,intrastate,Americas,,
623,289,1985,1,intrastate,Americas,,
623,289,1986,1,intrastate,Americas,,
623,289,1987,1,intrastate,Americas,,
623,289,1988,1,intrastate,Americas,,
623,289,1989,1,intrastate,Americas,12,63
623,289,1990,1,intrastate,Americas,44,351
623,289,1991,1,intrastate,Americas,80,666
623,289,1992,2,intrastate,Americas,72,1404
623,289,1993,1,intrastate,Americas,22,130
623,289,1994,2,intrastate,Americas,48,1082
623,289,1995,1,intrastate,Americas,47,770
623,289,1996,1,intrastate,Americas,74,885
623,289,1997,1,intrastate,Americas,92,450
623,289,1998,1,intrastate,Americas,70,876
623,289,1999,2,intrastate,Americas,262,1587
623,289,2000,2,intrastate,Americas,384,1545
623,289,2001,2,intrastate,Americas,382,1490
623,289,2002,2,intrastate,Americas,739,2942
623,289,2003,2,intrastate,Americas,629,1765
623,289,2004,2,intrastate,Americas,516,1072
623,289,2005,2,intrastate,Americas,443,1379
623,289,2006,1,intrastate,Americas,92,469
623,289,2007,1,intrastate,Americas,83,320
623,289,2008,1,intrastate,Americas,65,250
623,289,2009,1,intrastate,Americas,76,388
623,289,2010,1,intrastate,Americas,74,367
623,289,2011,1,intrastate,Americas,50,202
623,289,2012,1,intrastate,Americas,31,211
623,289,2013,1,intrastate,Americas,19,113
623,289,2014,1,intrastate,Americas,33,119
623,289,2015,1,intrastate,Americas,16,84
623,289,2016,0,intrastate,Americas,3,3
623,289,2017,0,intrastate,Americas,1,1
623,289,2020,0,intrastate,Americas,1,0
624,289,1966,1,intrastate,Americas,,
624,289,1969,1,intrastate,Americas,,
624,289,1970,1,intrastate,Americas,,
624,289,1973,1,intrastate,Americas,,
624,289,1984,1,intrastate,Americas,,
624,289,1985,1,intrastate,Americas,,
624,289,1986,1,intrastate,Americas,,
624,289,1987,1,intrastate,Americas,,
624,289,1988,1,intrastate,Americas,,
624,289,1989,1,intrastate,Americas,21,142
624,289,1990,1,intrastate,Americas,19,115
624,289,1991,1,intrastate,Americas,15,59
624,289,1992,1,intrastate,Americas,18,75
624,289,1993,1,intrastate,Americas,8,52
624,289,1994,1,intrastate,Americas,10,41
624,289,1995,1,intrastate,Americas,11,53
624,289,1996,1,intrastate,Americas,35,312
624,289,1997,1,intrastate,Americas,32,118
624,289,1998,1,intrastate,Americas,12,63
624,289,1999,1,intrastate,Americas,88,380
624,289,2000,1,intrastate,Americas,137,298
624,289,2001,1,intrastate,Americas,157,374
624,289,2002,1,intrastate,Americas,167,408
624,289,2003,1,intrastate,Americas,177,321
624,289,2004,1,intrastate,Americas,116,260
624,289,2005,1,intrastate,Americas,100,183
624,289,2006,1,intrastate,Americas,11,34
624,289,2007,0,intrastate,Americas,6,15
624,289,2008,1,intrastate,Americas,7,32
624,289,2009,0,intrastate,Americas,6,12
624,289,2010,1,intrastate,Americas,7,52
624,289,2013,1,intrastate,Americas,3,27
624,289,2014,0,intrastate,Americas,7,22
624,289,2015,1,intrastate,Americas,11,50
624,289,2016,1,intrastate,Americas,11,30
624,289,2017,1,intrastate,Americas,26,44
624,289,2018,1,intrastate,Americas,51,95
624,289,2019,1,intrastate,Americas,31,89
624,289,2020,0,intrastate,Americas,10,18
624,289,2021,1,intrastate,Americas,30,50
624,289,2022,1,intrastate,Americas,14,34
624,289,2023,1,intrastate,Americas,17,45
624,289,2024,1,intrastate,Americas,34,66
624,289,2025,1,intrastate,Americas,57,98
625,289,1978,1,intrastate,Americas,,
625,289,1979,1,intrastate,Americas,,
625,289,1981,1,intrastate,Americas,,
625,289,1982,1,intrastate,Americas,,
625,289,1983,1,intrastate,Americas,,
625,289,1984,1,intrastate,Americas,,
625,289,1985,1,intrastate,Americas,,
625,289,1986,1,intrastate,Americas,,
625,289,1988,1,intrastate,Americas,,
626,289,1984,1,intrastate,Americas,,
626,289,1987,1,intrastate,Americas,,
626,289,1988,1,intrastate,Americas,,
626,289,1989,1,intrastate,Americas,4,33
626,289,1990,1,intrastate,Americas,7,35
626,289,1999,0,intrastate,Americas,1,2
627,290,1965,1,intrastate,Americas,,
628,291,1965,1,intrastate,Asia,,
628,291,1967,1,intrastate,Asia,,
628,291,1968,1,intrastate,Asia,,
628,291,1969,1,intrastate,Asia,,
628,291,1976,2,intrastate,Asia,,
628,291,1977,2,intrastate,Asia,,
628,291,1978,2,intrastate,Asia,,
628,291,1981,2,intrastate,Asia,,
628,291,1984,1,intrastate,Asia,,
628,291,1989,0,intrastate,Asia,1,1
628,291,1991,0,intrastate,Asia,1,3
628,291,1992,0,intrastate,Asia,1,1
628,291,1995,0,intrastate,Asia,2,1
628,291,1996,0,intrastate,Asia,2,2
628,291,1998,0,intrastate,Asia,1,0
628,291,2000,0,intrastate,Asia,1,1
628,291,2001,0,intrastate,Asia,1,0
628,291,2006,0,intrastate,Asia,2,10
628,291,2013,0,intrastate,Asia,6,20
628,291,2014,0,intrastate,Asia,4,12
628,291,2017,0,intrastate,Asia,2,2
628,291,2018,1,intrastate,Asia,7,28
628,291,2019,1,intrastate,Asia,18,34
628,291,2020,1,intrastate,Asia,17,31
628,291,2021,1,intrastate,Asia,33,52
628,291,2022,1,intrastate,Asia,20,46
628,291,2023,1,intrastate,Asia,26,59
628,291,2024,1,intrastate,Asia,41,57
628,291,2025,1,intrastate,Asia,50,104
629,292,1965,1,intrastate,Americas,,
630,292,1965,1,intrastate,Americas,,
631,292,1982,1,intrastate,Americas,,
631,292,1983,2,intrastate,Americas,,
631,292,1984,2,intrastate,Americas,,
631,292,1985,2,intrastate,Americas,,
631,292,1986,1,intrastate,Americas,,
631,292,1987,1,intrastate,Americas,,
631,292,1988,2,intrastate,Americas,,
631,292,1989,2,intrastate,Americas,122,1650
631,292,1990,2,intrastate,Americas,89,1052
631,292,1991,2,intrastate,Americas,76,1050
631,292,1992,1,intrastate,Americas,88,981
631,292,1993,1,intrastate,Americas,46,612
631,292,1994,1,intrastate,Americas,22,253
631,292,1995,1,intrastate,Americas,16,178
631,292,1996,1,intrastate,Americas,16,80
631,292,1997,1,intrastate,Americas,15,93
631,292,1998,1,intrastate,Americas,5,25
631,292,1999,1,intrastate,Americas,13,75
631,292,2000,0,intrastate,Americas,4,5
631,292,2001,0,intrastate,Americas,3,21
631,292,2002,0,intrastate,Americas,3,12
631,292,2003,0,intrastate,Americas,4,13
631,292,2004,0,intrastate,Americas,2,3
631,292,2006,0,intrastate,Americas,2,8
631,292,2007,1,intrastate,Americas,9,32
631,292,2008,1,intrastate,Americas,13,40
631,292,2009,1,intrastate,Americas,10,50
631,292,2010,1,intrastate,Americas,12,28
631,292,2011,0,intrastate,Americas,9,12
631,292,2013,0,intrastate,Americas,1,3
631,292,2014,0,intrastate,Americas,4,6
631,292,2015,0,intrastate,Americas,4,9
631,292,2016,0,intrastate,Americas,1,10
631,292,2017,0,intrastate,Americas,2,7
631,292,2021,0,intrastate,Americas,3,20
631,292,2022,0,intrastate,Americas,2,13
631,292,2023,0,intrastate,Americas,2,12
632,292,1989,1,intrastate,Americas,10,177
632,292,1990,1,intrastate,Americas,6,47
632,292,1991,1,intrastate,Americas,7,88
632,292,1992,1,intrastate,Americas,6,61
632,292,1993,1,intrastate,Americas,6,60
632,292,1994,0,intrastate,Americas,2,20
632,292,1996,0,intrastate,Americas,2,16
632,292,1997,0,intrastate,Americas,1,17
633,293,1965,2,interstate,Asia,,
633,293,1966,2,interstate,Asia,,
633,293,1967,2,interstate,Asia,,
633,293,1968,2,interstate,Asia,,
633,293,1969,2,interstate,Asia,,
633,293,1970,2,interstate,Asia,,
633,293,1971,2,interstate,Asia,,
633,293,1972,2,interstate,Asia,,
633,293,1973,2,interstate,Asia,,
633,293,1974,2,interstate,Asia,,
633,293,1975,2,interstate,Asia,,
634,294,1977,1,interstate,Asia,,
634,294,1978,1,interstate,Asia,,
634,294,1995,0,interstate,Asia,5,7
634,294,1997,0,interstate,Asia,1,0
634,294,1998,0,interstate,Asia,4,12
634,294,2008,0,interstate,Asia,1,2
634,294,2009,0,interstate,Asia,1,2
634,294,2011,1,interstate,Asia,12,29
634,294,2025,1,interstate,Asia,55,252
635,295,1966,1,intrastate,Africa,,
636,295,1981,1,intrastate,Africa,,
637,295,1983,1,intrastate,Africa,,
638,296,1966,1,intrastate,Asia,,
638,296,1967,1,intrastate,Asia,,
638,296,1968,1,intrastate,Asia,,
639,297,1966,1,intrastate,Africa,,
640,297,2009,1,intrastate,Africa,15,405
640,297,2010,0,intrastate,Africa,16,18
640,297,2011,1,intrastate,Africa,73,325
640,297,2012,1,intrastate,Africa,183,811
640,297,2013,2,intrastate,Africa,121,1629
640,297,2014,2,intrastate,Africa,188,4788
640,297,2015,2,intrastate,Africa,72,2703
640,297,2016,1,intrastate,Africa,32,164
640,297,2017,2,intrastate,Africa,183,1062
640,297,2018,1,intrastate,Africa,94,335
640,297,2019,1,intrastate,Africa,73,328
640,297,2020,1,intrastate,Africa,106,465
640,297,2021,1,intrastate,Africa,28,276
640,297,2022,1,intrastate,Africa,19,428
640,297,2023,1,intrastate,Africa,26,464
640,297,2024,1,intrastate,Africa,34,222
640,297,2025,1,intrastate,Africa,42,195
641,298,1966,1,intrastate,Africa,,
641,298,1967,1,intrastate,Africa,,
641,298,1968,1,intrastate,Africa,,
641,298,1969,1,intrastate,Africa,,
641,298,1970,1,intrastate,Africa,,
641,298,1971,1,intrastate,Africa,,
641,298,1972,1,intrastate,Africa,,
641,298,1973,1,intrastate,Africa,,
641,298,1974,1,intrastate,Africa,,
641,298,1975,1,intrastate,Africa,,
641,298,1976,1,intrastate,Africa,,
641,298,1977,1,intrastate,Africa,,
641,298,1978,2,intrastate,Africa,,
641,298,1979,1,intrastate,Africa,,
641,298,1980,2,intrastate,Africa,,
641,298,1981,2,intrastate,Africa,,
641,298,1982,2,intrastate,Africa,,
641,298,1983,2,intrastate,Africa,,
641,298,1984,1,intrastate,Africa,,
641,298,1985,1,intrastate,Africa,,
641,298,1986,2,intrastate,Africa,,
641,298,1987,2,intrastate,Africa,,
641,298,1988,2,intrastate,Africa,,
641,298,1989,1,intrastate,Africa,57,361
642,299,1966,1,intrastate,Middle East,,
643,299,1979,1,intrastate,Middle East,,
643,299,1980,1,intrastate,Middle East,,
643,299,1981,1,intrastate,Middle East,,
643,299,1982,2,intrastate,Middle East,,
644,300,1967,2,intrastate,Asia,,
644,300,1968,1,intrastate,Asia,,
644,300,1969,1,intrastate,Asia,,
644,300,1970,2,intrastate,Asia,,
644,300,1971,2,intrastate,Asia,,
644,300,1972,2,intrastate,Asia,,
644,300,1973,2,intrastate,Asia,,
644,300,1974,2,intrastate,Asia,,
644,300,1975,2,intrastate,Asia,,
644,300,1979,1,intrastate,Asia,,
644,300,1980,1,intrastate,Asia,,
644,300,1981,1,intrastate,Asia,,
644,300,1982,1,intrastate,Asia,,
644,300,1983,1,intrastate,Asia,,
644,300,1984,1,intrastate,Asia,,
644,300,1985,1,intrastate,Asia,,
644,300,1986,1,intrastate,Asia,,
644,300,1987,1,intrastate,Asia,,
644,300,1988,1,intrastate,Asia,,
644,300,1989,1,intrastate,Asia,25,404
644,300,1990,1,intrastate,Asia,20,174
644,300,1991,1,intrastate,Asia,10,40
644,300,1992,1,intrastate,Asia,6,118
644,300,1993,1,intrastate,Asia,41,274
644,300,1994,1,intrastate,Asia,51,464
644,300,1995,1,intrastate,Asia,96,694
644,300,1996,1,intrastate,Asia,83,788
644,300,1997,1,intrastate,Asia,18,117
644,300,1998,1,intrastate,Asia,20,127
645,300,1978,2,internationalized-intrastate,Asia,,
645,300,1979,1,internationalized-intrastate,Asia,,
646,300,1979,1,internationalized-intrastate,Asia,,
646,300,1980,1,internationalized-intrastate,Asia,,
646,300,1981,1,internationalized-intrastate,Asia,,
646,300,1982,1,internationalized-intrastate,Asia,,
646,300,1983,1,internationalized-intrastate,Asia,,
646,300,1984,1,internationalized-intrastate,Asia,,
646,300,1985,1,internationalized-intrastate,Asia,,
646,300,1986,1,internationalized-intrastate,Asia,,
646,300,1987,1,internationalized-intrastate,Asia,,
646,300,1988,1,internationalized-intrastate,Asia,,
